run_id,N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,mean_hab_neighbors,total_crossings,assess_top_sections
360680432757201A,100,500,7056,6118,854,8,87.478,0.763,32.982,108.685,5.9523809523809526,771,0.422
360680432757201A,100,500,7056,953,6019,8,10.629,0.832,18.671,164.971,1.4166666666666667,786,0.387
360680432757201A,100,500,7056,1903,5069,8,23.539,0.314,16.78,114.032,1.880952380952381,671,0.489
360680432757201A,100,500,7056,4166,2806,8,58.598,0.662,28.275,164.395,5.095238095238095,1242,0.455
360680432757201A,100,500,7056,4047,2925,8,55.807,0.652,22.83,98.169,4.488095238095238,736,0.393
360680432757201A,100,500,7056,2457,4515,8,32.525,0.661,20.326,95.215,2.4166666666666665,673,0.401
360680432757201A,100,500,7056,3563,3409,8,48.411,0.527,6.317,165.401,3.761904761904762,614,0.458
360680432757201A,100,500,7056,6217,755,8,89.762,0.363,17.795,142.069,5.9523809523809526,830,0.398
360680432757201A,100,500,7056,1903,5069,8,23.653,0.16,19.808,149.223,1.880952380952381,564,0.793
360680432757201A,100,500,7056,5155,1817,8,75.827,0.77,35.643,162.422,5.9523809523809526,1078,0.49
360680432757201A,100,500,7056,3563,3409,8,48.342,0.585,34.272,132.079,3.761904761904762,1071,0.468
360680432757201A,100,500,7056,2299,4673,8,29.147,0.619,11.749,171.662,2.4166666666666665,579,0.511
360680432757201A,100,500,7056,1439,5533,8,15.259,0.409,7.727,141.154,1.880952380952381,676,0.543
360680432757201A,100,500,7056,4075,2897,8,57.806,0.185,6.082,166.27,4.488095238095238,696,0.458
360680432757201A,100,500,7056,3287,3685,8,44.521,0.841,23.393,175.75,3.511904761904762,750,0.421
360680432757201A,100,500,7056,2826,4146,8,37.622,0.387,13.477,154.376,3.0238095238095237,638,0.503
360680432757201A,100,500,7056,1960,5012,8,24.487,0.672,7.124,143.47,1.880952380952381,605,0.397
360680432757201A,100,500,7056,5326,1646,8,78.654,0.294,28.657,111.188,5.9523809523809526,1076,0.398
360680432757201A,100,500,7056,1903,5069,8,23.313,0.724,26.23,179.789,1.880952380952381,671,0.475
360680432757201A,100,500,7056,4166,2806,8,58.999,0.464,17.897,157.73,5.095238095238095,1083,0.452
360680432757201A,100,500,7056,5449,1523,8,79.74,0.77,27.239,98.417,5.9523809523809526,815,0.393
360680432757201A,100,500,7056,1234,5738,8,13.683,0.413,29.535,168.694,1.7380952380952381,848,0.501
360680432757201A,100,500,7056,953,6019,8,10.713,0.602,14.687,104.676,1.4166666666666667,703,0.425
360680432757201A,100,500,7056,1474,5498,8,17.194,0.612,19.543,142.293,1.880952380952381,748,0.511
360680432757201A,100,500,7056,4207,2765,8,60.184,0.824,32.901,102.343,5.095238095238095,794,0.437
360680432757201A,100,500,7056,2039,4933,8,25.301,0.477,15.731,163.536,1.880952380952381,572,0.566
360680432757201A,100,500,7056,2697,4275,8,35.346,0.1,6.575,144.422,2.4166666666666665,600,0.708
360680432757201A,100,500,7056,2894,4078,8,38.422,0.333,41.414,147.374,3.0238095238095237,1196,0.51
360680432757201A,100,500,7056,3031,3941,8,39.751,0.251,10.462,131.17,3.0238095238095237,626,0.524
360680432757201A,100,500,7056,1800,5172,8,22.56,0.869,28.252,168.248,1.880952380952381,955,0.444
360680432757201A,100,500,7056,4289,2683,8,61.946,0.536,11.299,115.96,5.095238095238095,679,0.365
360680432757201A,100,500,7056,2457,4515,8,32.226,0.84,37.739,159.253,2.4166666666666665,1104,0.478
360680432757201A,100,500,7056,4047,2925,8,55.016,0.34,9.147,150.904,4.488095238095238,787,0.443
360680432757201A,100,500,7056,6217,755,8,89.791,0.867,10.885,164.452,5.9523809523809526,757,0.376
360680432757201A,100,500,7056,1739,5233,8,20.954,0.508,5.641,168.395,1.880952380952381,630,0.495
360680432757201A,100,500,7056,2457,4515,8,32.755,0.291,6.949,163.134,2.4166666666666665,546,0.577
360680432757201A,100,500,7056,953,6019,8,10.443,0.416,11.441,134.496,1.4166666666666667,742,0.536
360680432757201A,100,500,7056,2697,4275,8,35.008,0.197,27.88,93.652,2.4166666666666665,707,0.447
360680432757201A,100,500,7056,3917,3055,8,53.453,0.561,9.717,169.626,4.273809523809524,742,0.443
360680432757201A,100,500,7056,5137,1835,8,74.484,0.407,9.55,170.718,5.9523809523809526,830,0.36
360680432757201A,100,500,7056,4469,2503,8,63.543,0.188,31.399,115.693,5.095238095238095,1108,0.445
360680432757201A,100,500,7056,6007,965,8,85.585,0.37,22.682,101.247,5.9523809523809526,757,0.395
360680432757201A,100,500,7056,5155,1817,8,75.014,0.733,34.767,163.706,5.9523809523809526,1311,0.517
360680432757201A,100,500,7056,5173,1799,8,76.889,0.817,22.305,108.34,5.9523809523809526,658,0.415
360680432757201A,100,500,7056,1800,5172,8,22.517,0.209,22.726,112.493,1.880952380952381,619,0.606
360680432757201A,100,500,7056,3917,3055,8,53.052,0.329,39.884,129.691,4.273809523809524,1251,0.439
360680432757201A,100,500,7056,5050,1922,8,73.891,0.616,22.589,150.896,5.9523809523809526,1029,0.383
360680432757201A,100,500,7056,4751,2221,8,67.303,0.142,8.099,141.402,5.916666666666667,1060,0.373
360680432757201A,100,500,7056,3824,3148,8,52.206,0.795,20.106,141.578,4.273809523809524,690,0.438
360680432757201A,100,500,7056,4188,2784,8,59.68,0.483,34.163,106.649,5.095238095238095,1109,0.431
360680432757201A,100,500,7056,5808,1164,8,83.154,0.703,12.891,145.449,5.9523809523809526,706,0.385
360680432757201A,100,500,7056,1271,5701,8,14.456,0.782,23.533,176.771,1.880952380952381,762,0.486
360680432757201A,100,500,7056,1903,5069,8,23.933,0.228,22.25,110.141,1.880952380952381,650,0.605
360680432757201A,100,500,7056,1474,5498,8,17.873,0.204,16.319,127.047,1.880952380952381,631,0.65
360680432757201A,100,500,7056,4047,2925,8,55.088,0.87,37.054,175.447,4.488095238095238,1150,0.503
360680432757201A,100,500,7056,3166,3806,8,41.058,0.886,24.294,147.837,3.4523809523809526,669,0.438
360680432757201A,100,500,7056,6217,755,8,89.315,0.674,18.74,135.447,5.9523809523809526,718,0.383
360680432757201A,100,500,7056,5924,1048,8,84.492,0.756,38.44,100.481,5.9523809523809526,857,0.439
360680432757201A,100,500,7056,1474,5498,8,17.819,0.817,15.373,125.299,1.880952380952381,623,0.387
360680432757201A,100,500,7056,953,6019,8,10.767,0.718,14.182,146.849,1.4166666666666667,682,0.394
360680432757201A,100,500,7056,5173,1799,8,76.132,0.725,40.947,105.565,5.9523809523809526,1030,0.457
360680432757201A,100,500,7056,2244,4728,8,28.835,0.287,16.499,120.45,2.4166666666666665,677,0.489
360680432757201A,100,500,7056,4751,2221,8,67.952,0.376,19.717,130.141,5.916666666666667,1171,0.389
360680432757201A,100,500,7056,3584,3388,8,49.743,0.231,31.623,157.768,3.761904761904762,1138,0.548
360680432757201A,100,500,7056,4685,2287,8,66.21,0.426,41.673,152.535,5.916666666666667,1455,0.521
360680432757201A,100,500,7056,4047,2925,8,55.983,0.487,12.493,104.86,4.488095238095238,690,0.396
360680432757201A,100,500,7056,1903,5069,8,23.115,0.401,21.289,150.044,1.880952380952381,623,0.624
360680432757201A,100,500,7056,5326,1646,8,78.792,0.457,34.904,120.17,5.9523809523809526,1104,0.416
360680432757201A,100,500,7056,2622,4350,8,34.606,0.614,39.749,109.748,2.4166666666666665,879,0.47
360680432757201A,100,500,7056,2806,4166,8,36.78,0.216,36.881,119.466,3.0238095238095237,830,0.512
360680432757201A,100,500,7056,4685,2287,8,66.036,0.791,18.517,134.276,5.916666666666667,777,0.381
360680432757201A,100,500,7056,6007,965,8,85.678,0.32,13.525,119.44,5.9523809523809526,878,0.368
360680432757201A,100,500,7056,5924,1048,8,84.149,0.443,13.757,92.955,5.9523809523809526,794,0.365
360680432757201A,100,500,7056,3738,3234,8,51.086,0.105,5.457,117.41,4.273809523809524,747,0.416
360680432757201A,100,500,7056,3287,3685,8,44.227,0.118,28.747,179.575,3.511904761904762,876,0.529
360680432757201A,100,500,7056,4805,2167,8,69.234,0.596,38.432,176.107,5.9523809523809526,1472,0.537
360680432757201A,100,500,7056,3166,3806,8,41.404,0.638,19.962,178.297,3.4523809523809526,887,0.469
360680432757201A,100,500,7056,5745,1227,8,82.665,0.168,24.931,157.133,5.9523809523809526,1309,0.432
360680432757201A,100,500,7056,4025,2947,8,54.298,0.538,25.091,96.964,4.273809523809524,847,0.411
360680432757201A,100,500,7056,6217,755,8,89.343,0.262,35.439,132.003,5.9523809523809526,1170,0.464
360680432757201A,100,500,7056,1800,5172,8,22.854,0.845,26.976,99.17,1.880952380952381,777,0.431
360680432757201A,100,500,7056,2571,4401,8,33.743,0.375,7.076,135.391,2.4166666666666665,626,0.45
360680432757201A,100,500,7056,4188,2784,8,59.587,0.433,5.707,139.978,5.095238095238095,678,0.391
360680432757201A,100,500,7056,2374,4598,8,31.89,0.868,14.806,104.546,2.4166666666666665,594,0.379
360680432757201A,100,500,7056,2124,4848,8,26.393,0.476,30.972,160.72,2.4166666666666665,857,0.485
360680432757201A,100,500,7056,1439,5533,8,15.21,0.199,41.205,159.007,1.880952380952381,830,0.64
360680432757201A,100,500,7056,1271,5701,8,14.155,0.582,18.587,143.971,1.880952380952381,704,0.47
360680432757201A,100,500,7056,2124,4848,8,26.445,0.421,26.159,138.807,2.4166666666666665,922,0.425
360680432757201A,100,500,7056,4025,2947,8,54.175,0.497,24.328,122.323,4.273809523809524,879,0.403
360680432757201A,100,500,7056,2244,4728,8,28.862,0.777,26.113,136.99,2.4166666666666665,838,0.45
360680432757201A,100,500,7056,4500,2472,8,65.8,0.714,11.027,113.353,5.095238095238095,744,0.38
360680432757201A,100,500,7056,4500,2472,8,65.475,0.157,13.373,130.966,5.095238095238095,1027,0.439
360680432757201A,100,500,7056,6007,965,8,85.483,0.44,15.029,169.187,5.9523809523809526,936,0.396
360680432757201A,100,500,7056,5506,1466,8,80.341,0.699,39.012,173.141,5.9523809523809526,1363,0.536
360680432757201A,100,500,7056,2039,4933,8,25.198,0.557,28.855,110.332,1.880952380952381,808,0.433
360680432757201A,100,500,7056,6118,854,8,87.426,0.89,27.456,162.612,5.9523809523809526,857,0.434
360680432757201A,100,500,7056,4421,2551,8,62.187,0.562,32.364,132.509,5.095238095238095,1183,0.418
360680432757201A,100,500,7056,1739,5233,8,20.095,0.205,18.329,107.028,1.880952380952381,571,0.616
360680432757201A,100,500,7056,953,6019,8,10.502,0.472,22.793,159.231,1.4166666666666667,797,0.46
360680432757201A,100,500,7056,5745,1227,8,82.623,0.351,10.996,91.56,5.9523809523809526,748,0.366
360680432757201A,100,500,7056,5173,1799,8,76.215,0.563,38.731,145.632,5.9523809523809526,1376,0.499
360680432757201A,100,500,7056,4685,2287,8,66.861,0.103,25.564,174.334,5.916666666666667,1693,0.406
360680432757201A,100,500,7056,3329,3643,8,45.131,0.898,36.804,168.291,3.511904761904762,1025,0.471
360680432757201A,100,500,7056,2124,4848,8,26.118,0.667,26.084,173.927,2.4166666666666665,960,0.424
360680432757201A,100,500,7056,4926,2046,8,71.76,0.889,25.928,155.18,5.9523809523809526,794,0.476
360680432757201A,100,500,7056,4887,2085,8,70.769,0.39,21.73,121.67,5.9523809523809526,1040,0.371
360680432757201A,100,500,7056,4025,2947,8,54.746,0.305,10.51,151.382,4.273809523809524,787,0.47
360680432757201A,100,500,7056,2039,4933,8,25.772,0.492,7.79,125.989,1.880952380952381,545,0.451
360680432757201A,100,500,7056,3584,3388,8,49.228,0.333,23.075,173.962,3.761904761904762,976,0.638
360680432757201A,100,500,7056,4805,2167,8,69.687,0.876,9.799,160.299,5.9523809523809526,525,0.37
360680432757201A,100,500,7056,2308,4664,8,30.79,0.875,6.74,147.484,2.4166666666666665,671,0.376
360680432757201A,100,500,7056,3584,3388,8,49.787,0.525,38.281,174.511,3.761904761904762,1327,0.468
360680432757201A,100,500,7056,4166,2806,8,58.866,0.323,30.624,111.688,5.095238095238095,1328,0.469
360680432757201A,100,500,7056,3498,3474,8,47.855,0.454,36.932,112.568,3.761904761904762,990,0.43
360680432757201A,100,500,7056,3329,3643,8,45.963,0.231,25.9,102.204,3.511904761904762,772,0.437
360680432757201A,100,500,7056,2806,4166,8,36.962,0.601,29.184,117.812,3.0238095238095237,913,0.43
360680432757201A,100,500,7056,4926,2046,8,71.391,0.75,34.823,107.5,5.9523809523809526,938,0.455
360680432757201A,100,500,7056,5745,1227,8,82.512,0.822,15.728,117.327,5.9523809523809526,713,0.39
360680432757201A,100,500,7056,1960,5012,8,24.842,0.33,13.421,169.871,1.880952380952381,510,0.631
360680432757201A,100,500,7056,3917,3055,8,53.163,0.163,7.142,166.59,4.273809523809524,793,0.485
360680432757201A,100,500,7056,2039,4933,8,25.742,0.348,33.076,168.108,1.880952380952381,926,0.585
360680432757201A,100,500,7056,2374,4598,8,31.526,0.783,35.813,121.508,2.4166666666666665,969,0.477
360680432757201A,100,500,7056,3242,3730,8,43.858,0.298,28.374,128.809,3.4523809523809526,1036,0.448
360680432757201A,100,500,7056,3411,3561,8,46.126,0.502,30.8,112.402,3.619047619047619,920,0.402
360680432757201A,100,500,7056,2124,4848,8,26.51,0.338,23.934,136.698,2.4166666666666665,684,0.463
360680432757201A,100,500,7056,4166,2806,8,58.228,0.813,38.68,92.833,5.095238095238095,854,0.461
360680432757201A,100,500,7056,3287,3685,8,44.446,0.418,23.228,149.003,3.511904761904762,772,0.439
360680432757201A,100,500,7056,4926,2046,8,71.592,0.308,36.713,92.591,5.9523809523809526,1089,0.421
360680432757201A,100,500,7056,1468,5504,8,16.256,0.71,35.613,103.076,1.880952380952381,810,0.44
360680432757201A,100,500,7056,3824,3148,8,52.728,0.645,41.122,171.309,4.273809523809524,1337,0.502
360680432757201A,100,500,7056,1474,5498,8,17.618,0.771,36.973,111.137,1.880952380952381,857,0.445
360680432757201A,100,500,7056,1960,5012,8,24.508,0.207,8.461,116.755,1.880952380952381,569,0.564
360680432757201A,100,500,7056,4685,2287,8,66.956,0.679,10.165,179.353,5.916666666666667,797,0.4
360680432757201A,100,500,7056,2571,4401,8,33.832,0.246,13.941,138.358,2.4166666666666665,574,0.528
360680432757201A,100,500,7056,4926,2046,8,71.615,0.558,22.29,168.758,5.9523809523809526,1211,0.422
360680432757201A,100,500,7056,4477,2495,8,64.161,0.224,8.15,151.241,5.095238095238095,890,0.389
360680432757201A,100,500,7056,2124,4848,8,26.038,0.622,33.724,145.808,2.4166666666666665,992,0.492
360680432757201A,100,500,7056,2299,4673,8,29.6,0.619,33.522,133.913,2.4166666666666665,909,0.453
360680432757201A,100,500,7056,1105,5867,8,11.726,0.858,22.497,93.22,1.4166666666666667,764,0.366
360680432757201A,100,500,7056,4053,2919,8,56.875,0.456,36.815,169.603,4.488095238095238,1538,0.467
360680432757201A,100,500,7056,2806,4166,8,36.804,0.811,24.206,146.693,3.0238095238095237,703,0.422
360680432757201A,100,500,7056,5588,1384,8,81.99,0.375,40.133,93.774,5.9523809523809526,1061,0.47
360680432757201A,100,500,7056,4025,2947,8,54.862,0.316,22.379,132.364,4.273809523809524,930,0.453
360680432757201A,100,500,7056,2826,4146,8,37.289,0.829,40.514,169.967,3.0238095238095237,1308,0.527
360680432757201A,100,500,7056,3287,3685,8,44.361,0.798,19.001,93.421,3.511904761904762,687,0.376
360680432757201A,100,500,7056,2826,4146,8,37.408,0.899,18.348,129.562,3.0238095238095237,752,0.404
360680432757201A,100,500,7056,2622,4350,8,34.235,0.892,28.107,134.551,2.4166666666666665,779,0.465
360680432757201A,100,500,7056,5050,1922,8,73.23,0.489,29.244,166.889,5.9523809523809526,1374,0.426
360680432757201A,100,500,7056,1105,5867,8,11.559,0.283,23.294,141.624,1.4166666666666667,611,0.565
360680432757201A,100,500,7056,2299,4673,8,29.96,0.483,14.455,117.748,2.4166666666666665,665,0.444
360680432757201A,100,500,7056,1439,5533,8,15.59,0.463,37.429,107.919,1.880952380952381,1015,0.474
360680432757201A,100,500,7056,5155,1817,8,75.702,0.221,10.068,140.531,5.9523809523809526,911,0.36
360680432757201A,100,500,7056,4805,2167,8,69.506,0.29,5.255,157.239,5.9523809523809526,863,0.348
360680432757201A,100,500,7056,4685,2287,8,66.06,0.766,21.178,130.314,5.916666666666667,765,0.393
360680432757201A,100,500,7056,4053,2919,8,56.315,0.385,21.552,140.857,4.488095238095238,1043,0.43
360680432757201A,100,500,7056,1706,5266,8,19.786,0.395,23.649,127.095,1.880952380952381,710,0.503
360680432757201A,100,500,7056,2124,4848,8,26.354,0.123,27.538,147.333,2.4166666666666665,662,0.61
360680432757201A,100,500,7056,3584,3388,8,49.602,0.127,41.686,165.624,3.761904761904762,1424,0.521
360680432757201A,100,500,7056,5745,1227,8,82.059,0.578,15.802,106.433,5.9523809523809526,656,0.387
360680432757201A,100,500,7056,4500,2472,8,65.991,0.542,13.157,152.088,5.095238095238095,791,0.387
360680432757201A,100,500,7056,2806,4166,8,36.947,0.692,39.112,122.541,3.0238095238095237,1028,0.457
360680432757201A,100,500,7056,3329,3643,8,45.681,0.352,22.882,140.696,3.511904761904762,794,0.452
360680432757201A,100,500,7056,4887,2085,8,70.616,0.633,32.167,97.77,5.9523809523809526,1019,0.411
360680432757201A,100,500,7056,4926,2046,8,71.102,0.517,8.685,117.454,5.9523809523809526,658,0.356
360680432757201A,100,500,7056,5588,1384,8,81.688,0.203,29.367,111.525,5.9523809523809526,935,0.403
360680432757201A,100,500,7056,4469,2503,8,63.65,0.12,29.968,130.185,5.095238095238095,1287,0.504
360680432757201A,100,500,7056,2124,4848,8,26.595,0.544,5.673,106.042,2.4166666666666665,650,0.392
360680432757201A,100,500,7056,3498,3474,8,47.001,0.283,29.747,130.1,3.761904761904762,1045,0.481
360680432757201A,100,500,7056,6007,965,8,85.728,0.321,12.113,161.708,5.9523809523809526,764,0.374
360680432757201A,100,500,7056,6007,965,8,85.637,0.477,10.032,96.504,5.9523809523809526,586,0.363
360680432757201A,100,500,7056,1739,5233,8,20.607,0.499,33.288,136.165,1.880952380952381,938,0.472
360680432757201A,100,500,7056,1706,5266,8,19.085,0.715,18.53,127.127,1.880952380952381,680,0.407
360680432757201A,100,500,7056,3242,3730,8,43.774,0.515,29.731,162.407,3.4523809523809526,1106,0.444
360680432757201A,100,500,7056,4993,1979,8,72.052,0.314,5.88,175.7,5.9523809523809526,893,0.352
360680432757201A,100,500,7056,4469,2503,8,63.266,0.495,17.014,100.948,5.095238095238095,780,0.388
360680432757201A,100,500,7056,4887,2085,8,70.56,0.318,35.87,173.01,5.9523809523809526,1584,0.532
360680432757201A,100,500,7056,2894,4078,8,38.175,0.365,36.238,96.132,3.0238095238095237,960,0.405
360680432757201A,100,500,7056,1903,5069,8,23.132,0.481,26.573,112.026,1.880952380952381,751,0.474
360680432757201A,100,500,7056,5050,1922,8,73.673,0.518,15.787,146.767,5.9523809523809526,1030,0.363
360680432757201A,100,500,7056,3683,3289,8,50.8,0.626,7.984,112.847,4.273809523809524,697,0.383
360680432757201A,100,500,7056,3917,3055,8,53.532,0.162,24.026,93.97,4.273809523809524,836,0.408
360680432757201A,100,500,7056,4805,2167,8,69.807,0.786,18.566,141.721,5.9523809523809526,772,0.398
360680432757201A,100,500,7056,1706,5266,8,19.045,0.164,37.944,120.551,1.880952380952381,864,0.596
360680432757201A,100,500,7056,6190,782,8,88.873,0.532,13.5,144.404,5.9523809523809526,735,0.373
360680432757201A,100,500,7056,1234,5738,8,13.316,0.756,32.61,115.082,1.7380952380952381,953,0.427
360680432757201A,100,500,7056,4289,2683,8,61.503,0.121,32.886,120.719,5.095238095238095,1295,0.478
360680432757201A,100,500,7056,2826,4146,8,37.945,0.722,10.863,160.026,3.0238095238095237,633,0.438
360680432757201A,100,500,7056,5248,1724,8,77.537,0.376,38.246,161.479,5.9523809523809526,1465,0.522
360680432757201A,100,500,7056,3563,3409,8,48.257,0.816,18.888,141.785,3.761904761904762,700,0.429
360680432757201A,100,500,7056,6086,886,8,86.226,0.813,40.796,137.928,5.9523809523809526,1193,0.476
360680432757201A,100,500,7056,1739,5233,8,20.541,0.311,6.825,115.399,1.880952380952381,606,0.447
360680432757201A,100,500,7056,5155,1817,8,75.334,0.403,25.717,135.139,5.9523809523809526,1161,0.402
360680432757201A,100,500,7056,1468,5504,8,16.568,0.211,16.191,146.867,1.880952380952381,636,0.704
360680432757201A,100,500,7056,1474,5498,8,17.292,0.695,11.642,119.175,1.880952380952381,641,0.401
360680432757201A,100,500,7056,1960,5012,8,24.608,0.204,5.059,99.537,1.880952380952381,636,0.465
360680432757201A,100,500,7056,4477,2495,8,64.35,0.645,8.623,100.8,5.095238095238095,735,0.35
360680432757201A,100,500,7056,4053,2919,8,56.763,0.456,15.848,161.914,4.488095238095238,1028,0.459
360680432757201A,100,500,7056,3683,3289,8,50.983,0.199,32.841,130.266,4.273809523809524,1274,0.469
360680432757201A,100,500,7056,4500,2472,8,65.714,0.19,36.955,154.479,5.095238095238095,1378,0.586
360680432757201A,100,500,7056,1903,5069,8,23.608,0.743,39.638,107.396,1.880952380952381,953,0.441
360680432757201A,100,500,7056,5050,1922,8,73.628,0.181,22.413,140.964,5.9523809523809526,1536,0.377
360680432757201A,100,500,7056,2457,4515,8,32.968,0.542,23.868,116.907,2.4166666666666665,766,0.426
360680432757201A,100,500,7056,1105,5867,8,11.951,0.65,20.056,137.973,1.4166666666666667,749,0.418
360680432757201A,100,500,7056,2299,4673,8,29.441,0.372,36.126,122.699,2.4166666666666665,956,0.45
360680432757201A,100,500,7056,1960,5012,8,24.881,0.341,36.998,145.544,1.880952380952381,887,0.546
360680432757201A,100,500,7056,6086,886,8,86.386,0.434,11.068,115.761,5.9523809523809526,636,0.393
360680432757201A,100,500,7056,4751,2221,8,67.317,0.835,41.615,148.654,5.916666666666667,1165,0.53
360680432757201A,100,500,7056,3329,3643,8,45.166,0.283,7.896,177.976,3.511904761904762,708,0.482
360680432757201A,100,500,7056,5173,1799,8,76.966,0.176,21.5,145.687,5.9523809523809526,1279,0.415
360680432757201A,100,500,7056,1800,5172,8,22.483,0.516,6.045,119.234,1.880952380952381,594,0.401
360680432757201A,100,500,7056,2039,4933,8,25.84,0.572,7.218,132.655,1.880952380952381,636,0.489
360680432757201A,100,500,7056,1800,5172,8,22.101,0.304,33.703,123.349,1.880952380952381,864,0.543
360680432757201A,100,500,7056,3287,3685,8,44.716,0.51,26.074,114.756,3.511904761904762,824,0.42
360680432757201A,100,500,7056,4685,2287,8,66.883,0.501,14.02,168.022,5.916666666666667,954,0.405
360680432757201A,100,500,7056,1903,5069,8,23.516,0.157,31.588,131.055,1.880952380952381,664,0.715
360680432757201A,100,500,7056,4500,2472,8,65.196,0.86,39.159,114.545,5.095238095238095,959,0.459
360680432757201A,100,500,7056,3917,3055,8,53.269,0.57,39.877,132.724,4.273809523809524,1326,0.503
360680432757201A,100,500,7056,2299,4673,8,29.171,0.19,41.279,131.303,2.4166666666666665,1165,0.511
360680432757201A,100,500,7056,5449,1523,8,79.286,0.887,12.098,128.288,5.9523809523809526,715,0.33
360680432757201A,100,500,7056,3738,3234,8,51.248,0.207,34.584,142.691,4.273809523809524,1355,0.446
360680432757201A,100,500,7056,4926,2046,8,71.938,0.426,33.367,91.427,5.9523809523809526,992,0.408
360680432757201A,100,500,7056,5326,1646,8,78.926,0.654,38.499,102.767,5.9523809523809526,1004,0.427
360680432757201A,100,500,7056,2169,4803,8,27.527,0.61,16.45,134.233,2.4166666666666665,623,0.438
360680432757201A,100,500,7056,1271,5701,8,14.1,0.34,20.642,134.893,1.880952380952381,779,0.588
360680432757201A,100,500,7056,2039,4933,8,25.597,0.203,28.598,110.561,1.880952380952381,705,0.574
360680432757201A,100,500,7056,4166,2806,8,58.633,0.423,21.875,119.758,5.095238095238095,1040,0.446
360680432757201A,100,500,7056,5155,1817,8,75.966,0.122,12.613,129.23,5.9523809523809526,1071,0.379
360680432757201A,100,500,7056,3738,3234,8,51.395,0.366,25.249,149.26,4.273809523809524,1243,0.5
360680432757201A,100,500,7056,5050,1922,8,73.545,0.112,39.136,106.58,5.9523809523809526,1366,0.447
360680432757201A,100,500,7056,3166,3806,8,41.481,0.8,5.687,120.378,3.4523809523809526,601,0.381
360680432757201A,100,500,7056,5173,1799,8,76.312,0.119,23.93,111.852,5.9523809523809526,1118,0.397
360680432757201A,100,500,7056,4805,2167,8,69.467,0.527,38.878,124.037,5.9523809523809526,1166,0.434
360680432757201A,100,500,7056,2826,4146,8,37.721,0.741,9.385,103.77,3.0238095238095237,541,0.338
360680432757201A,100,500,7056,2169,4803,8,27.672,0.866,23.094,105.022,2.4166666666666665,834,0.391
360680432757201A,100,500,7056,2894,4078,8,38.046,0.178,33.645,155.15,3.0238095238095237,859,0.588
360680432757201A,100,500,7056,2124,4848,8,26.617,0.243,6.904,120.095,2.4166666666666665,805,0.564
360680432757201A,100,500,7056,6007,965,8,85.557,0.235,6.937,133.411,5.9523809523809526,731,0.353
360680432757201A,100,500,7056,4785,2187,8,68.603,0.295,25.446,149.204,5.9523809523809526,1492,0.413
360680432757201A,100,500,7056,2622,4350,8,34.442,0.531,10.227,122.113,2.4166666666666665,556,0.424
360680432757201A,100,500,7056,4751,2221,8,67.24,0.364,17.938,131.747,5.916666666666667,1178,0.368
360680432757201A,100,500,7056,3498,3474,8,47.195,0.566,20.249,108.482,3.761904761904762,821,0.463
360680432757201A,100,500,7056,5924,1048,8,84.468,0.225,32.349,158.042,5.9523809523809526,1310,0.438
360680432757201A,100,500,7056,5050,1922,8,73.963,0.689,17.593,152.746,5.9523809523809526,944,0.399
360680432757201A,100,500,7056,5924,1048,8,84.224,0.704,6.169,110.709,5.9523809523809526,627,0.364
360680432757201A,100,500,7056,2308,4664,8,30.074,0.427,21.322,103.634,2.4166666666666665,731,0.386
360680432757201A,100,500,7056,4047,2925,8,55.488,0.374,38.581,112.214,4.488095238095238,1217,0.435
360680432757201A,100,500,7056,4207,2765,8,60.068,0.557,14.68,122.998,5.095238095238095,786,0.393
360680432757201A,100,500,7056,3166,3806,8,41.135,0.49,14.702,102.46,3.4523809523809526,711,0.399
360680432757201A,100,500,7056,1903,5069,8,23.401,0.649,41.809,126.152,1.880952380952381,1103,0.504
360680432757201A,100,500,7056,5588,1384,8,81.056,0.296,6.389,130.474,5.9523809523809526,686,0.363
360680432757201A,100,500,7056,1271,5701,8,14.5,0.324,28.708,163.212,1.880952380952381,891,0.669
360680432757201A,100,500,7056,4685,2287,8,66.542,0.488,6.127,129.259,5.916666666666667,709,0.353
360680432757201A,100,500,7056,3584,3388,8,49.679,0.12,13.121,109.405,3.761904761904762,659,0.528
360680432757201A,100,500,7056,6217,755,8,89.447,0.385,8.828,141.558,5.9523809523809526,676,0.374
360680432757201A,100,500,7056,2622,4350,8,34.469,0.246,11.403,149.531,2.4166666666666665,558,0.595
360680432757201A,100,500,7056,5924,1048,8,84.745,0.494,34.132,166.915,5.9523809523809526,1249,0.457
360680432757201A,100,500,7056,4421,2551,8,62.293,0.821,34.308,149.751,5.095238095238095,1069,0.442
360680432757201A,100,500,7056,4887,2085,8,70.226,0.178,40.498,168.376,5.9523809523809526,1787,0.555
360680432757201A,100,500,7056,5745,1227,8,82.204,0.699,33.752,127.614,5.9523809523809526,999,0.438
360680432757201A,100,500,7056,3113,3859,8,40.421,0.683,11.155,151.719,3.0238095238095237,529,0.388
360680432757201A,100,500,7056,4500,2472,8,65.536,0.437,18.466,108.3,5.095238095238095,813,0.4
360680432757201A,100,500,7056,4785,2187,8,68.085,0.763,12.864,121.341,5.9523809523809526,684,0.349
360680432757201A,100,500,7056,3498,3474,8,47.799,0.277,23.236,144.081,3.761904761904762,911,0.604
