run_id,N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,mean_hab_neighbors,total_crossings,assess_top_sections
360680432757201A,100,500,7056,5050,1922,8,73.298,0.9,32.475,152.307,5.9523809523809526,1078,0.481
360680432757201A,100,500,7056,3584,3388,8,49.397,0.347,6.694,112.192,3.761904761904762,611,0.411
360680432757201A,100,500,7056,2124,4848,8,26.016,0.357,17.699,154.092,2.4166666666666665,637,0.556
360680432757201A,100,500,7056,5326,1646,8,78.685,0.724,38.048,173.874,5.9523809523809526,1149,0.53
360680432757201A,100,500,7056,4751,2221,8,67.532,0.645,39.272,145.703,5.916666666666667,1141,0.526
360680432757201A,100,500,7056,2124,4848,8,26.127,0.745,23.065,156.086,2.4166666666666665,682,0.411
360680432757201A,100,500,7056,5808,1164,8,83.271,0.524,27.494,131.081,5.9523809523809526,981,0.406
360680432757201A,100,500,7056,1756,5216,8,21.6,0.641,28.752,109.064,1.880952380952381,783,0.418
360680432757201A,100,500,7056,2244,4728,8,28.511,0.337,19.695,178.464,2.4166666666666665,567,0.58
360680432757201A,100,500,7056,2806,4166,8,36.841,0.762,7.123,143.497,3.0238095238095237,619,0.362
360680432757201A,100,500,7056,3563,3409,8,48.39,0.615,16.408,163.778,3.761904761904762,828,0.51
360680432757201A,100,500,7056,3738,3234,8,51.636,0.248,10.198,146.459,4.273809523809524,752,0.529
360680432757201A,100,500,7056,3738,3234,8,51.934,0.294,16.565,103.479,4.273809523809524,741,0.444
360680432757201A,100,500,7056,1739,5233,8,20.528,0.541,20.294,90.342,1.880952380952381,680,0.419
360680432757201A,100,500,7056,4075,2897,8,57.591,0.803,34.631,101.596,4.488095238095238,832,0.436
360680432757201A,100,500,7056,5449,1523,8,79.306,0.683,37.578,157.497,5.9523809523809526,1213,0.496
360680432757201A,100,500,7056,4421,2551,8,62.18,0.383,10.706,104.997,5.095238095238095,618,0.403
360680432757201A,100,500,7056,4887,2085,8,70.809,0.686,27.969,115.651,5.9523809523809526,895,0.406
360680432757201A,100,500,7056,4785,2187,8,68.427,0.406,34.292,150.042,5.9523809523809526,1529,0.48
360680432757201A,100,500,7056,3031,3941,8,39.271,0.252,29.295,121.053,3.0238095238095237,740,0.474
360680432757201A,100,500,7056,6118,854,8,87.516,0.591,16.443,162.464,5.9523809523809526,811,0.401
360680432757201A,100,500,7056,5588,1384,8,81.855,0.621,38.411,178.714,5.9523809523809526,1519,0.508
360680432757201A,100,500,7056,3242,3730,8,43.657,0.269,33.449,166.228,3.4523809523809526,1130,0.518
360680432757201A,100,500,7056,1739,5233,8,20.778,0.282,28.215,112.383,1.880952380952381,685,0.622
360680432757201A,100,500,7056,2894,4078,8,38.818,0.105,30.74,146.752,3.0238095238095237,758,0.594
360680432757201A,100,500,7056,5745,1227,8,82.822,0.433,40.505,158.443,5.9523809523809526,1465,0.58
360680432757201A,100,500,7056,953,6019,8,10.09,0.724,18.797,174.044,1.4166666666666667,666,0.452
360680432757201A,100,500,7056,4469,2503,8,63.513,0.832,17.042,130.035,5.095238095238095,813,0.386
360680432757201A,100,500,7056,1271,5701,8,14.543,0.481,25.624,113.533,1.880952380952381,976,0.468
360680432757201A,100,500,7056,3563,3409,8,48.869,0.113,24.659,113.4,3.761904761904762,925,0.545
360680432757201A,100,500,7056,4053,2919,8,56.857,0.346,7.551,99.743,4.488095238095238,655,0.38
360680432757201A,100,500,7056,3584,3388,8,49.737,0.523,40.213,136.841,3.761904761904762,1218,0.481
360680432757201A,100,500,7056,3166,3806,8,41.978,0.797,39.06,106.51,3.4523809523809526,835,0.456
360680432757201A,100,500,7056,1706,5266,8,19.76,0.661,5.543,122.252,1.880952380952381,542,0.365
360680432757201A,100,500,7056,4887,2085,8,70.965,0.46,26.078,130.409,5.9523809523809526,1072,0.401
360680432757201A,100,500,7056,3287,3685,8,44.779,0.433,22.589,111.794,3.511904761904762,796,0.416
360680432757201A,100,500,7056,4166,2806,8,58.599,0.114,16.913,174.684,5.095238095238095,1370,0.46
360680432757201A,100,500,7056,3917,3055,8,53.612,0.583,26.181,112.267,4.273809523809524,866,0.391
360680432757201A,100,500,7056,1439,5533,8,15.342,0.403,27.578,160.44,1.880952380952381,838,0.591
360680432757201A,100,500,7056,4025,2947,8,54.433,0.876,7.741,154.729,4.273809523809524,487,0.423
360680432757201A,100,500,7056,2244,4728,8,28.09,0.765,29.849,91.989,2.4166666666666665,850,0.387
360680432757201A,100,500,7056,1706,5266,8,19.955,0.838,5.908,145.638,1.880952380952381,667,0.399
360680432757201A,100,500,7056,2894,4078,8,38.029,0.41,14.763,177.946,3.0238095238095237,578,0.588
360680432757201A,100,500,7056,1800,5172,8,22.325,0.411,39.419,116.774,1.880952380952381,939,0.501
360680432757201A,100,500,7056,6217,755,8,89.381,0.815,21.252,130.805,5.9523809523809526,726,0.376
360680432757201A,100,500,7056,1474,5498,8,17.459,0.696,11.893,124.172,1.880952380952381,593,0.4
360680432757201A,100,500,7056,2169,4803,8,27.893,0.858,18.443,97.209,2.4166666666666665,579,0.389
360680432757201A,100,500,7056,4469,2503,8,63.973,0.881,16.279,138.735,5.095238095238095,809,0.365
360680432757201A,100,500,7056,2169,4803,8,27.598,0.544,20.64,100.617,2.4166666666666665,625,0.398
360680432757201A,100,500,7056,1756,5216,8,21.706,0.337,17.71,143.875,1.880952380952381,609,0.622
360680432757201A,100,500,7056,1474,5498,8,17.914,0.138,5.162,168.571,1.880952380952381,752,0.73
360680432757201A,100,500,7056,3498,3474,8,47.233,0.477,31.344,124.842,3.761904761904762,1051,0.428
360680432757201A,100,500,7056,3113,3859,8,40.09,0.419,5.947,141.66,3.0238095238095237,576,0.465
360680432757201A,100,500,7056,4047,2925,8,55.793,0.302,29.392,133.715,4.488095238095238,1406,0.406
360680432757201A,100,500,7056,3917,3055,8,53.554,0.426,41.483,108.874,4.273809523809524,1142,0.412
360680432757201A,100,500,7056,4289,2683,8,61.94,0.123,15.735,127.637,5.095238095238095,1083,0.435
360680432757201A,100,500,7056,1439,5533,8,15.991,0.635,25.719,119.133,1.880952380952381,814,0.409
360680432757201A,100,500,7056,3185,3787,8,42.954,0.317,7.797,145.445,3.4523809523809526,657,0.467
360680432757201A,100,500,7056,2622,4350,8,34.453,0.537,17.587,148.471,2.4166666666666665,596,0.428
360680432757201A,100,500,7056,5506,1466,8,80.628,0.393,18.742,169.999,5.9523809523809526,1155,0.376
360680432757201A,100,500,7056,6118,854,8,87.649,0.348,5.614,168.604,5.9523809523809526,629,0.42
360680432757201A,100,500,7056,1706,5266,8,19.042,0.545,40.7,92.669,1.880952380952381,917,0.449
360680432757201A,100,500,7056,4500,2472,8,65.257,0.807,26.498,101.744,5.095238095238095,812,0.404
360680432757201A,100,500,7056,2571,4401,8,33.637,0.295,26.386,136.88,2.4166666666666665,735,0.501
360680432757201A,100,500,7056,1439,5533,8,15.579,0.25,38.949,148.503,1.880952380952381,840,0.632
360680432757201A,100,500,7056,4025,2947,8,54.062,0.422,36.795,149.499,4.273809523809524,1400,0.44
360680432757201A,100,500,7056,5155,1817,8,75.759,0.532,21.262,102.323,5.9523809523809526,860,0.377
360680432757201A,100,500,7056,3185,3787,8,42.135,0.173,28.523,106.156,3.4523809523809526,898,0.43
360680432757201A,100,500,7056,4477,2495,8,64.834,0.718,37.525,121.626,5.095238095238095,1128,0.477
360680432757201A,100,500,7056,4421,2551,8,62.654,0.595,9.958,173.616,5.095238095238095,713,0.424
360680432757201A,100,500,7056,6217,755,8,89.13,0.183,15.397,163.185,5.9523809523809526,886,0.435
360680432757201A,100,500,7056,3824,3148,8,52.568,0.29,36.209,108.267,4.273809523809524,933,0.428
360680432757201A,100,500,7056,4993,1979,8,72.719,0.445,17.15,109.198,5.9523809523809526,918,0.365
360680432757201A,100,500,7056,2299,4673,8,29.763,0.565,23.715,117.614,2.4166666666666665,749,0.403
360680432757201A,100,500,7056,5924,1048,8,84.832,0.744,32.758,167.843,5.9523809523809526,1005,0.487
360680432757201A,100,500,7056,4166,2806,8,58.27,0.658,35.745,114.749,5.095238095238095,992,0.458
360680432757201A,100,500,7056,3411,3561,8,46.722,0.674,34.013,174.873,3.619047619047619,1094,0.47
360680432757201A,100,500,7056,5173,1799,8,76.824,0.878,7.233,179.433,5.9523809523809526,762,0.375
360680432757201A,100,500,7056,1739,5233,8,20.215,0.527,40.123,102.851,1.880952380952381,974,0.45
360680432757201A,100,500,7056,5050,1922,8,73.378,0.329,24.671,167.22,5.9523809523809526,1432,0.42
360680432757201A,100,500,7056,3411,3561,8,46.492,0.852,9.772,138.776,3.619047619047619,706,0.385
360680432757201A,100,500,7056,1468,5504,8,16.535,0.186,30.301,138.31,1.880952380952381,769,0.707
360680432757201A,100,500,7056,2308,4664,8,30.835,0.831,36.069,99.083,2.4166666666666665,788,0.43
360680432757201A,100,500,7056,3738,3234,8,51.742,0.168,28.275,109.458,4.273809523809524,1057,0.451
360680432757201A,100,500,7056,1903,5069,8,23.251,0.848,38.553,130.132,1.880952380952381,995,0.486
360680432757201A,100,500,7056,2622,4350,8,34.96,0.323,24.854,131.805,2.4166666666666665,751,0.466
360680432757201A,100,500,7056,2124,4848,8,26.996,0.271,32.1,122.049,2.4166666666666665,967,0.458
360680432757201A,100,500,7056,5050,1922,8,73.759,0.216,29.18,127.379,5.9523809523809526,1223,0.405
360680432757201A,100,500,7056,3185,3787,8,42.357,0.308,19.853,168.86,3.4523809523809526,763,0.547
360680432757201A,100,500,7056,1739,5233,8,20.21,0.329,29.467,160.385,1.880952380952381,776,0.646
360680432757201A,100,500,7056,6007,965,8,85.692,0.567,38.833,134.469,5.9523809523809526,1181,0.465
360680432757201A,100,500,7056,1271,5701,8,14.824,0.875,5.675,166.717,1.880952380952381,462,0.396
360680432757201A,100,500,7056,2124,4848,8,26.195,0.319,7.028,131.501,2.4166666666666665,643,0.47
360680432757201A,100,500,7056,4887,2085,8,70.332,0.169,23.959,102.506,5.9523809523809526,1224,0.394
360680432757201A,100,500,7056,2806,4166,8,36.596,0.776,30.141,101.292,3.0238095238095237,725,0.397
360680432757201A,100,500,7056,3563,3409,8,48.967,0.398,29.804,101.088,3.761904761904762,913,0.44
360680432757201A,100,500,7056,3166,3806,8,41.306,0.525,30.592,118.099,3.4523809523809526,887,0.43
360680432757201A,100,500,7056,3738,3234,8,51.971,0.462,25.378,91.547,4.273809523809524,820,0.401
360680432757201A,100,500,7056,4785,2187,8,68.296,0.615,11.083,135.329,5.9523809523809526,888,0.374
360680432757201A,100,500,7056,4207,2765,8,60.312,0.695,20.076,162.761,5.095238095238095,1018,0.425
360680432757201A,100,500,7056,2039,4933,8,25.76,0.81,28.177,173.816,1.880952380952381,803,0.446
360680432757201A,100,500,7056,3683,3289,8,50.151,0.445,26.807,123.412,4.273809523809524,984,0.43
360680432757201A,100,500,7056,3185,3787,8,42.481,0.18,37.45,125.909,3.4523809523809526,1118,0.445
360680432757201A,100,500,7056,1800,5172,8,22.228,0.514,12.411,173.671,1.880952380952381,433,0.508
360680432757201A,100,500,7056,5173,1799,8,76.519,0.284,5.443,94.196,5.9523809523809526,738,0.351
360680432757201A,100,500,7056,5449,1523,8,79.606,0.661,19.877,116.035,5.9523809523809526,761,0.406
360680432757201A,100,500,7056,4053,2919,8,56.751,0.83,26.821,123.387,4.488095238095238,833,0.414
360680432757201A,100,500,7056,2308,4664,8,30.967,0.103,26.581,122.985,2.4166666666666665,688,0.541
360680432757201A,100,500,7056,5137,1835,8,74.328,0.135,9.099,149.82,5.9523809523809526,942,0.369
360680432757201A,100,500,7056,3917,3055,8,53.199,0.839,40.86,143.194,4.273809523809524,1234,0.489
360680432757201A,100,500,7056,4785,2187,8,68.125,0.443,36.62,161.666,5.9523809523809526,1538,0.475
360680432757201A,100,500,7056,3738,3234,8,51.414,0.152,15.469,110.6,4.273809523809524,739,0.463
360680432757201A,100,500,7056,1756,5216,8,21.858,0.728,14.824,109.403,1.880952380952381,635,0.4
360680432757201A,100,500,7056,2374,4598,8,31.546,0.576,29.129,110.478,2.4166666666666665,831,0.4
360680432757201A,100,500,7056,4166,2806,8,58.658,0.867,38.73,151.796,5.095238095238095,1202,0.516
360680432757201A,100,500,7056,4075,2897,8,57.158,0.132,5.031,152.835,4.488095238095238,723,0.427
360680432757201A,100,500,7056,2826,4146,8,37.815,0.392,27.54,111.629,3.0238095238095237,765,0.446
360680432757201A,100,500,7056,4926,2046,8,71.547,0.365,5.205,140.183,5.9523809523809526,777,0.362
360680432757201A,100,500,7056,6086,886,8,86.876,0.68,19.277,166.09,5.9523809523809526,732,0.46
360680432757201A,100,500,7056,4805,2167,8,69.43,0.632,31.052,131.359,5.9523809523809526,1179,0.444
360680432757201A,100,500,7056,4075,2897,8,57.727,0.378,41.524,166.641,4.488095238095238,1797,0.516
360680432757201A,100,500,7056,4469,2503,8,63.053,0.654,26.713,151.269,5.095238095238095,944,0.459
360680432757201A,100,500,7056,4477,2495,8,64.796,0.821,36.296,170.517,5.095238095238095,1228,0.494
360680432757201A,100,500,7056,5050,1922,8,73.809,0.147,9.653,171.511,5.9523809523809526,1075,0.353
360680432757201A,100,500,7056,1706,5266,8,19.321,0.572,39.589,136.645,1.880952380952381,1112,0.472
360680432757201A,100,500,7056,2308,4664,8,30.439,0.455,15.349,174.925,2.4166666666666665,628,0.494
360680432757201A,100,500,7056,4926,2046,8,71.218,0.454,10.097,112.91,5.9523809523809526,752,0.354
360680432757201A,100,500,7056,1903,5069,8,23.378,0.86,19.178,178.209,1.880952380952381,597,0.451
360680432757201A,100,500,7056,3738,3234,8,51.002,0.718,24.758,106.133,4.273809523809524,781,0.405
360680432757201A,100,500,7056,1756,5216,8,21.744,0.832,39.786,172.927,1.880952380952381,1027,0.52
360680432757201A,100,500,7056,5588,1384,8,81.901,0.759,24.737,102.612,5.9523809523809526,754,0.41
360680432757201A,100,500,7056,1960,5012,8,24.733,0.872,32.139,129.624,1.880952380952381,825,0.445
360680432757201A,100,500,7056,3683,3289,8,50.257,0.109,13.167,115.563,4.273809523809524,803,0.472
360680432757201A,100,500,7056,3584,3388,8,49.185,0.264,22.956,154.153,3.761904761904762,973,0.594
360680432757201A,100,500,7056,1756,5216,8,21.299,0.243,16.352,176.682,1.880952380952381,530,0.772
360680432757201A,100,500,7056,3113,3859,8,40.2,0.308,7.46,171.774,3.0238095238095237,574,0.578
360680432757201A,100,500,7056,1121,5851,8,12.125,0.48,38.472,177.115,1.7380952380952381,1209,0.62
360680432757201A,100,500,7056,4926,2046,8,71.276,0.356,26.221,157.793,5.9523809523809526,1608,0.405
360680432757201A,100,500,7056,3166,3806,8,41.934,0.659,5.96,141.616,3.4523809523809526,589,0.419
360680432757201A,100,500,7056,4993,1979,8,72.036,0.677,6.452,133.611,5.9523809523809526,687,0.368
360680432757201A,100,500,7056,5808,1164,8,83.107,0.334,20.418,90.471,5.9523809523809526,768,0.362
360680432757201A,100,500,7056,953,6019,8,10.744,0.835,14.899,167.024,1.4166666666666667,674,0.393
360680432757201A,100,500,7056,2826,4146,8,37.094,0.345,34.557,172.753,3.0238095238095237,911,0.539
360680432757201A,100,500,7056,1756,5216,8,21.817,0.179,8.256,125.943,1.880952380952381,676,0.629
360680432757201A,100,500,7056,6190,782,8,88.557,0.606,28.666,138.794,5.9523809523809526,968,0.428
360680432757201A,100,500,7056,2124,4848,8,26.802,0.822,39.16,168.409,2.4166666666666665,1165,0.559
360680432757201A,100,500,7056,5506,1466,8,80.092,0.32,8.692,135.08,5.9523809523809526,721,0.362
360680432757201A,100,500,7056,6190,782,8,88.124,0.331,7.231,164.515,5.9523809523809526,575,0.374
360680432757201A,100,500,7056,2571,4401,8,33.836,0.341,41.749,141.951,2.4166666666666665,1028,0.555
360680432757201A,100,500,7056,1739,5233,8,20.596,0.124,27.598,129.447,1.880952380952381,688,0.766
360680432757201A,100,500,7056,6217,755,8,89.847,0.234,22.889,142.867,5.9523809523809526,1020,0.425
360680432757201A,100,500,7056,4887,2085,8,70.778,0.628,38.956,101.497,5.9523809523809526,997,0.418
360680432757201A,100,500,7056,1271,5701,8,14.089,0.431,11.226,169.567,1.880952380952381,693,0.613
360680432757201A,100,500,7056,2457,4515,8,32.336,0.544,5.802,177.337,2.4166666666666665,507,0.511
360680432757201A,100,500,7056,2299,4673,8,29.844,0.377,9.86,152.863,2.4166666666666665,518,0.531
360680432757201A,100,500,7056,1439,5533,8,15.613,0.753,39.446,156.72,1.880952380952381,1177,0.494
360680432757201A,100,500,7056,3683,3289,8,50.619,0.394,37.152,150.319,4.273809523809524,1359,0.439
360680432757201A,100,500,7056,4047,2925,8,55.398,0.698,21.098,143.104,4.488095238095238,845,0.383
360680432757201A,100,500,7056,4477,2495,8,64.611,0.719,37.184,166.685,5.095238095238095,1239,0.493
360680432757201A,100,500,7056,1706,5266,8,19.178,0.223,6.567,117.793,1.880952380952381,647,0.577
360680432757201A,100,500,7056,4025,2947,8,54.762,0.488,16.62,128.947,4.273809523809524,828,0.45
360680432757201A,100,500,7056,2124,4848,8,26.849,0.78,40.816,151.833,2.4166666666666665,1176,0.529
360680432757201A,100,500,7056,3287,3685,8,44.664,0.721,37.914,95.057,3.511904761904762,844,0.429
360680432757201A,100,500,7056,1105,5867,8,11.183,0.783,34.335,137.154,1.4166666666666667,798,0.459
360680432757201A,100,500,7056,5588,1384,8,81.969,0.233,20.774,133.064,5.9523809523809526,982,0.389
360680432757201A,100,500,7056,3031,3941,8,39.39,0.174,9.815,179.485,3.0238095238095237,446,0.697
360680432757201A,100,500,7056,3498,3474,8,47.704,0.431,12.538,113.088,3.761904761904762,713,0.429
360680432757201A,100,500,7056,2299,4673,8,29.512,0.613,29.242,160.567,2.4166666666666665,958,0.454
360680432757201A,100,500,7056,4805,2167,8,69.736,0.106,11.662,144.155,5.9523809523809526,1220,0.351
360680432757201A,100,500,7056,5137,1835,8,74.709,0.276,26.209,169.835,5.9523809523809526,1435,0.43
360680432757201A,100,500,7056,1756,5216,8,21.501,0.499,37.885,176.862,1.880952380952381,847,0.54
360680432757201A,100,500,7056,1756,5216,8,21.584,0.534,13.994,100.09,1.880952380952381,596,0.423
360680432757201A,100,500,7056,4469,2503,8,63.562,0.709,24.203,92.761,5.095238095238095,820,0.39
360680432757201A,100,500,7056,6190,782,8,88.619,0.748,19.004,95.34,5.9523809523809526,725,0.364
360680432757201A,100,500,7056,3185,3787,8,42.973,0.733,14.957,96.686,3.4523809523809526,702,0.372
360680432757201A,100,500,7056,3411,3561,8,46.33,0.475,5.896,138.222,3.619047619047619,705,0.433
360680432757201A,100,500,7056,1234,5738,8,13.513,0.259,28.438,126.989,1.7380952380952381,831,0.608
360680432757201A,100,500,7056,6007,965,8,85.604,0.116,22.045,104.821,5.9523809523809526,830,0.378
360680432757201A,100,500,7056,4993,1979,8,72.408,0.171,23.41,130.706,5.9523809523809526,1295,0.386
360680432757201A,100,500,7056,4047,2925,8,55.65,0.505,26.164,109.554,4.488095238095238,949,0.386
360680432757201A,100,500,7056,3113,3859,8,40.709,0.359,38.38,97.547,3.0238095238095237,858,0.456
360680432757201A,100,500,7056,2244,4728,8,28.869,0.195,29.158,106.315,2.4166666666666665,785,0.493
360680432757201A,100,500,7056,5745,1227,8,82.474,0.533,31.647,172.567,5.9523809523809526,1307,0.435
360680432757201A,100,500,7056,4500,2472,8,65.457,0.362,29.474,160.835,5.095238095238095,1319,0.526
360680432757201A,100,500,7056,4207,2765,8,60.511,0.202,36.175,170.912,5.095238095238095,2024,0.553
360680432757201A,100,500,7056,5808,1164,8,83.821,0.182,19.425,147.008,5.9523809523809526,983,0.388
360680432757201A,100,500,7056,2806,4166,8,36.214,0.562,31.032,108.128,3.0238095238095237,830,0.446
360680432757201A,100,500,7056,3166,3806,8,41.658,0.395,34.141,119.905,3.4523809523809526,954,0.416
360680432757201A,100,500,7056,2124,4848,8,26.517,0.274,41.835,112.632,2.4166666666666665,1097,0.5
360680432757201A,100,500,7056,4926,2046,8,71.527,0.302,13.01,90.157,5.9523809523809526,891,0.368
360680432757201A,100,500,7056,4025,2947,8,54.682,0.697,21.698,169.973,4.273809523809524,793,0.448
360680432757201A,100,500,7056,5050,1922,8,73.766,0.277,26.57,102.719,5.9523809523809526,1071,0.379
360680432757201A,100,500,7056,6118,854,8,87.75,0.64,20.97,159.986,5.9523809523809526,906,0.401
360680432757201A,100,500,7056,2806,4166,8,36.269,0.714,7.453,144.186,3.0238095238095237,640,0.395
360680432757201A,100,500,7056,5248,1724,8,77.479,0.336,26.125,127.557,5.9523809523809526,1102,0.4
360680432757201A,100,500,7056,3683,3289,8,50.122,0.107,12.951,135.359,4.273809523809524,980,0.519
360680432757201A,100,500,7056,3584,3388,8,49.799,0.899,19.678,93.038,3.761904761904762,639,0.394
