"","[run number]","proportion_of_habitat","matrix_permeability","perceptual_range","vision_angle","random-seed","[step]","total_crossings","assess_top_sections","siminputrow"
"2956",1,89,36,21,118,1560180808,499,549,0.424,2956
"2957",1,54,63,10,130,1560180808,499,540,0.437,2957
"2958",1,52,48,36,105,1560180808,499,794,0.509,2958
"2959",1,80,57,34,106,1560180808,499,792,0.441,2959
"2960",1,13,45,7,179,1560180808,499,389,0.416,2960
"2961",1,83,36,18,124,1560180808,499,662,0.431,2961
"2962",1,31,64,26,144,1560180808,499,726,0.545,2962
"2963",1,52,88,18,142,1560180808,499,657,0.399,2963
"2964",1,53,56,38,130,1560180808,499,916,0.486,2964
"2965",1,42,43,39,135,1560180808,499,773,0.592,2965
"2966",1,23,44,19,142,1560180808,499,401,0.549,2966
"2967",1,82,55,31,140,1560180808,499,845,0.443,2967
"2968",1,45,87,23,157,1560180808,499,542,0.432,2968
"2969",1,29,60,10,117,1560180808,499,582,0.397,2969
"2970",1,72,11,19,151,1560180808,499,632,0.606,2970
"2971",1,54,39,23,114,1560180808,499,708,0.49,2971
"2972",1,54,68,34,124,1560180808,499,1015,0.447,2972
"2973",1,12,34,16,149,1560180808,499,434,0.498,2973
"2974",1,73,21,36,98,1560180808,499,805,0.421,2974
"2975",1,14,87,18,161,1560180808,499,649,0.393,2975
"2976",1,63,45,35,120,1560180808,499,921,0.405,2976
"2977",1,40,16,39,165,1560180808,499,682,0.774,2977
"2978",1,19,25,24,111,1560180808,499,541,0.549,2978
"2979",1,78,47,8,93,1560180808,499,618,0.367,2979
"2980",1,29,31,21,122,1560180808,499,732,0.671,2980
"2981",1,75,56,17,124,1560180808,499,566,0.44,2981
"2982",1,71,16,10,98,1560180808,499,498,0.448,2982
"2983",1,71,63,20,172,1560180808,499,666,0.47,2983
"2984",1,44,21,33,107,1560180808,499,551,0.63,2984
"2985",1,24,14,10,163,1560180808,499,167,0.611,2985
"2986",1,34,55,15,140,1560180808,499,645,0.577,2986
"2987",1,40,66,32,122,1560180808,499,731,0.477,2987
"2988",1,54,37,40,97,1560180808,499,797,0.467,2988
"2989",1,24,17,23,165,1560180808,499,255,0.722,2989
"2990",1,34,13,20,141,1560180808,499,491,0.825,2990
"2991",1,16,74,42,156,1560180808,499,1035,0.581,2991
"2992",1,85,79,33,137,1560180808,499,832,0.474,2992
"2993",1,80,59,8,145,1560180808,499,575,0.423,2993
"2994",1,69,68,9,116,1560180808,499,607,0.405,2994
"2995",1,22,15,21,121,1560180808,499,343,0.659,2995
"2996",1,78,67,21,138,1560180808,499,615,0.41,2996
"2997",1,78,22,15,102,1560180808,499,657,0.406,2997
"2998",1,54,76,26,127,1560180808,499,721,0.445,2998
"2999",1,75,40,42,93,1560180808,499,889,0.415,2999
"3000",1,24,90,32,146,1560180808,499,900,0.431,3000
"3001",1,51,65,30,139,1560180808,499,557,0.504,3001
"3002",1,76,49,39,173,1560180808,499,887,0.502,3002
"3003",1,49,12,37,139,1560180808,499,439,0.736,3003
"3004",1,69,34,26,118,1560180808,499,880,0.45,3004
"3005",1,45,47,12,117,1560180808,499,503,0.507,3005
"3006",1,28,72,38,128,1560180808,499,894,0.515,3006
"3007",1,27,77,37,176,1560180808,499,885,0.512,3007
"3008",1,58,37,33,121,1560180808,499,887,0.476,3008
"3009",1,26,60,20,149,1560180808,499,653,0.541,3009
"3010",1,56,14,38,175,1560180808,499,1040,0.613,3010
"3011",1,75,56,37,142,1560180808,499,937,0.472,3011
"3012",1,15,80,21,160,1560180808,499,515,0.423,3012
"3013",1,29,38,29,162,1560180808,499,838,0.71,3013
"3014",1,21,72,40,139,1560180808,499,966,0.535,3014
"3015",1,11,67,30,167,1560180808,499,812,0.461,3015
"3016",1,29,41,40,157,1560180808,499,868,0.637,3016
"3017",1,60,52,7,180,1560180808,499,662,0.479,3017
"3018",1,82,44,30,130,1560180808,499,788,0.425,3018
"3019",1,11,66,33,102,1560180808,499,700,0.429,3019
"3020",1,48,51,19,127,1560180808,499,502,0.478,3020
"3021",1,51,68,16,138,1560180808,499,552,0.435,3021
"3022",1,80,81,6,135,1560180808,499,607,0.384,3022
"3023",1,85,31,14,110,1560180808,499,692,0.416,3023
"3024",1,31,21,32,101,1560180808,499,633,0.64,3024
"3025",1,67,71,26,110,1560180808,499,767,0.396,3025
"3026",1,27,36,9,142,1560180808,499,501,0.575,3026
"3027",1,64,16,24,117,1560180808,499,786,0.477,3027
"3028",1,65,42,7,134,1560180808,499,561,0.447,3028
"3029",1,47,31,7,115,1560180808,499,466,0.472,3029
"3030",1,63,18,40,108,1560180808,499,1024,0.428,3030
"3031",1,64,41,19,159,1560180808,499,659,0.472,3031
"3032",1,83,40,37,163,1560180808,499,928,0.516,3032
"3033",1,60,44,41,155,1560180808,499,1145,0.595,3033
"3034",1,24,52,28,92,1560180808,499,647,0.433,3034
"3035",1,89,80,8,177,1560180808,499,599,0.414,3035
"3036",1,25,67,24,101,1560180808,499,568,0.438,3036
"3037",1,14,28,24,179,1560180808,499,369,0.528,3037
"3038",1,48,40,26,136,1560180808,499,598,0.622,3038
"3039",1,27,54,7,102,1560180808,499,552,0.388,3039
"3040",1,86,39,28,126,1560180808,499,783,0.432,3040
"3041",1,42,66,18,124,1560180808,499,499,0.433,3041
"3042",1,52,11,18,126,1560180808,499,474,0.709,3042
"3043",1,48,30,21,146,1560180808,499,484,0.674,3043
"3044",1,21,85,22,174,1560180808,499,814,0.459,3044
"3045",1,52,50,27,160,1560180808,499,848,0.505,3045
"3046",1,57,15,20,137,1560180808,499,617,0.613,3046
"3047",1,63,80,23,92,1560180808,499,625,0.406,3047
"3048",1,55,74,31,154,1560180808,499,904,0.452,3048
"3049",1,70,39,37,177,1560180808,499,945,0.528,3049
"3050",1,77,29,8,134,1560180808,499,503,0.487,3050
"3051",1,75,55,6,119,1560180808,499,655,0.379,3051
"3052",1,49,75,42,119,1560180808,499,952,0.461,3052
"3053",1,40,76,23,92,1560180808,499,631,0.433,3053
"3054",1,49,44,17,117,1560180808,499,510,0.524,3054
"3055",1,45,60,9,178,1560180808,499,484,0.533,3055
"3056",1,55,76,25,127,1560180808,499,747,0.41,3056
"3057",1,68,21,30,169,1560180808,499,981,0.538,3057
"3058",1,14,68,5,127,1560180808,499,394,0.398,3058
"3059",1,30,57,10,124,1560180808,499,547,0.45,3059
"3060",1,48,25,38,157,1560180808,499,607,0.722,3060
"3061",1,55,66,17,176,1560180808,499,732,0.52,3061
"3062",1,70,78,32,105,1560180808,499,709,0.406,3062
"3063",1,76,18,20,127,1560180808,499,676,0.482,3063
"3064",1,39,41,15,91,1560180808,499,561,0.474,3064
"3065",1,33,55,26,162,1560180808,499,702,0.574,3065
"3066",1,63,75,32,134,1560180808,499,829,0.455,3066
"3067",1,51,49,17,126,1560180808,499,491,0.462,3067
"3068",1,34,86,9,152,1560180808,499,636,0.417,3068
"3069",1,74,28,13,93,1560180808,499,614,0.43,3069
"3070",1,61,43,17,157,1560180808,499,801,0.499,3070
"3071",1,20,81,26,122,1560180808,499,704,0.409,3071
"3072",1,36,57,28,168,1560180808,499,606,0.616,3072
"3073",1,54,22,19,142,1560180808,499,699,0.655,3073
"3074",1,78,59,15,133,1560180808,499,648,0.474,3074
"3075",1,80,12,12,130,1560180808,499,651,0.461,3075
"3076",1,14,64,15,160,1560180808,499,612,0.413,3076
"3077",1,40,25,21,169,1560180808,499,571,0.83,3077
"3078",1,77,64,24,123,1560180808,499,628,0.419,3078
"3079",1,72,63,25,142,1560180808,499,715,0.45,3079
"3080",1,85,77,38,127,1560180808,499,874,0.481,3080
"3081",1,34,83,9,125,1560180808,499,637,0.37,3081
"3082",1,85,81,15,163,1560180808,499,706,0.419,3082
"3083",1,68,88,15,113,1560180808,499,647,0.382,3083
"3084",1,49,84,20,141,1560180808,499,645,0.436,3084
"3085",1,63,78,40,111,1560180808,499,1012,0.466,3085
"3086",1,44,35,11,175,1560180808,499,418,0.763,3086
"3087",1,47,46,40,169,1560180808,499,692,0.595,3087
"3088",1,73,82,9,145,1560180808,499,524,0.376,3088
"3089",1,80,14,18,177,1560180808,499,740,0.493,3089
"3090",1,55,41,19,111,1560180808,499,680,0.469,3090
"3091",1,51,60,17,106,1560180808,499,476,0.416,3091
"3092",1,63,72,37,90,1560180808,499,810,0.426,3092
"3093",1,50,35,28,140,1560180808,499,451,0.71,3093
"3094",1,66,81,36,146,1560180808,499,919,0.459,3094
"3095",1,29,61,6,123,1560180808,499,596,0.389,3095
"3096",1,67,23,21,97,1560180808,499,615,0.436,3096
"3097",1,23,79,33,158,1560180808,499,795,0.464,3097
"3098",1,45,55,11,94,1560180808,499,550,0.425,3098
"3099",1,30,20,10,102,1560180808,499,461,0.542,3099
"3100",1,62,83,7,144,1560180808,499,563,0.403,3100
"3101",1,56,47,19,131,1560180808,499,559,0.428,3101
"3102",1,89,76,12,94,1560180808,499,572,0.369,3102
"3103",1,48,56,13,171,1560180808,499,448,0.638,3103
"3104",1,25,44,15,161,1560180808,499,462,0.472,3104
"3105",1,67,39,35,134,1560180808,499,993,0.441,3105
"3106",1,28,38,14,126,1560180808,499,574,0.646,3106
"3107",1,63,56,38,132,1560180808,499,992,0.453,3107
"3108",1,79,52,14,138,1560180808,499,683,0.441,3108
"3109",1,72,35,13,172,1560180808,499,648,0.557,3109
"3110",1,86,46,22,118,1560180808,499,667,0.424,3110
"3111",1,64,64,17,128,1560180808,499,728,0.418,3111
"3112",1,42,88,31,120,1560180808,499,839,0.449,3112
"3113",1,67,41,37,102,1560180808,499,762,0.441,3113
"3114",1,15,26,6,95,1560180808,499,559,0.379,3114
"3115",1,31,22,31,122,1560180808,499,598,0.615,3115
"3116",1,19,67,30,130,1560180808,499,752,0.499,3116
"3117",1,39,45,9,150,1560180808,499,508,0.526,3117
"3118",1,85,50,10,140,1560180808,499,556,0.401,3118
"3119",1,88,39,18,104,1560180808,499,577,0.44,3119
"3120",1,11,34,23,92,1560180808,499,544,0.461,3120
"3121",1,36,88,19,139,1560180808,499,671,0.399,3121
"3122",1,56,77,17,160,1560180808,499,668,0.407,3122
"3123",1,22,41,25,93,1560180808,499,531,0.478,3123
"3124",1,53,19,35,92,1560180808,499,779,0.47,3124
"3125",1,40,53,13,107,1560180808,499,536,0.524,3125
"3126",1,34,49,19,178,1560180808,499,699,0.751,3126
"3127",1,48,72,6,103,1560180808,499,602,0.365,3127
"3128",1,21,44,33,136,1560180808,499,753,0.571,3128
"3129",1,89,66,7,102,1560180808,499,639,0.372,3129
"3130",1,83,26,9,170,1560180808,499,571,0.49,3130
"3131",1,37,84,6,120,1560180808,499,516,0.386,3131
"3132",1,39,86,11,119,1560180808,499,602,0.379,3132
"3133",1,34,16,14,134,1560180808,499,442,0.799,3133
"3134",1,43,26,17,111,1560180808,499,413,0.608,3134
"3135",1,46,30,27,97,1560180808,499,522,0.521,3135
"3136",1,47,40,21,123,1560180808,499,540,0.648,3136
"3137",1,19,26,21,165,1560180808,499,457,0.67,3137
"3138",1,22,15,40,145,1560180808,499,642,0.724,3138
"3139",1,31,81,21,110,1560180808,499,616,0.471,3139
"3140",1,40,68,15,156,1560180808,499,584,0.428,3140
"3141",1,34,70,13,127,1560180808,499,643,0.451,3141
"3142",1,53,88,10,176,1560180808,499,678,0.409,3142
"3143",1,56,73,40,132,1560180808,499,957,0.487,3143
"3144",1,26,85,12,123,1560180808,499,736,0.409,3144
"3145",1,67,32,20,94,1560180808,499,620,0.447,3145
"3146",1,60,29,18,120,1560180808,499,656,0.506,3146
"3147",1,73,75,34,170,1560180808,499,815,0.474,3147
"3148",1,71,56,41,101,1560180808,499,929,0.448,3148
"3149",1,13,26,34,99,1560180808,499,645,0.47,3149
"3150",1,76,85,41,159,1560180808,499,1136,0.518,3150
"3151",1,14,40,27,119,1560180808,499,558,0.468,3151
"3152",1,89,12,27,105,1560180808,499,691,0.476,3152
"3153",1,28,37,23,149,1560180808,499,726,0.685,3153
"3154",1,34,61,19,120,1560180808,499,662,0.409,3154
"3155",1,39,72,31,132,1560180808,499,700,0.466,3155
"3156",1,58,44,21,145,1560180808,499,782,0.448,3156
"3157",1,45,43,28,118,1560180808,499,503,0.598,3157
"3158",1,33,29,27,134,1560180808,499,586,0.64,3158
"3159",1,79,52,5,127,1560180808,499,691,0.359,3159
"3160",1,89,21,9,96,1560180808,499,559,0.401,3160
"3161",1,24,51,9,153,1560180808,499,479,0.426,3161
"3162",1,82,12,30,126,1560180808,499,756,0.448,3162
"3163",1,42,19,39,129,1560180808,499,601,0.717,3163
"3164",1,55,35,33,176,1560180808,499,1047,0.556,3164
"3165",1,24,17,26,158,1560180808,499,325,0.726,3165
"3166",1,23,55,26,107,1560180808,499,580,0.44,3166
"3167",1,62,11,12,171,1560180808,499,811,0.72,3167
"3168",1,27,62,8,96,1560180808,499,568,0.394,3168
"3169",1,79,30,21,153,1560180808,499,761,0.493,3169
"3170",1,13,60,36,156,1560180808,499,744,0.516,3170
"3171",1,83,55,39,97,1560180808,499,817,0.427,3171
"3172",1,71,51,24,164,1560180808,499,604,0.566,3172
"3173",1,28,72,9,102,1560180808,499,658,0.368,3173
"3174",1,71,71,30,114,1560180808,499,832,0.413,3174
"3175",1,31,48,15,110,1560180808,499,559,0.479,3175
"3176",1,18,20,26,127,1560180808,499,504,0.653,3176
"3177",1,27,54,29,116,1560180808,499,656,0.497,3177
"3178",1,42,85,14,152,1560180808,499,690,0.439,3178
"3179",1,38,27,14,168,1560180808,499,405,0.844,3179
"3180",1,63,59,24,123,1560180808,499,828,0.382,3180
"3181",1,20,83,41,143,1560180808,499,1056,0.52,3181
"3182",1,19,41,9,116,1560180808,499,501,0.441,3182
"3183",1,38,30,22,119,1560180808,499,502,0.616,3183
"3184",1,72,12,30,93,1560180808,499,752,0.46,3184
"3185",1,66,52,22,155,1560180808,499,662,0.417,3185
"3186",1,56,88,16,134,1560180808,499,638,0.411,3186
"3187",1,65,60,12,125,1560180808,499,612,0.453,3187
"3188",1,68,30,8,171,1560180808,499,599,0.541,3188
"3189",1,53,13,35,121,1560180808,499,750,0.557,3189
"3190",1,43,27,32,111,1560180808,499,568,0.581,3190
"3191",1,57,23,10,172,1560180808,499,455,0.655,3191
"3192",1,16,30,36,133,1560180808,499,613,0.522,3192
"3193",1,43,79,36,176,1560180808,499,792,0.48,3193
"3194",1,56,89,27,105,1560180808,499,678,0.406,3194
"3195",1,60,75,37,175,1560180808,499,1080,0.522,3195
"3196",1,12,48,10,163,1560180808,499,460,0.383,3196
"3197",1,17,40,20,107,1560180808,499,487,0.415,3197
"3198",1,43,35,23,154,1560180808,499,528,0.688,3198
"3199",1,54,87,16,168,1560180808,499,665,0.423,3199
"3200",1,19,37,39,126,1560180808,499,787,0.572,3200
"3201",1,61,46,39,147,1560180808,499,1012,0.491,3201
"3202",1,52,60,32,121,1560180808,499,830,0.476,3202
"3203",1,65,58,24,112,1560180808,499,825,0.419,3203
"3204",1,29,37,14,122,1560180808,499,524,0.567,3204
"3205",1,59,36,28,154,1560180808,499,887,0.475,3205
"3206",1,15,87,10,92,1560180808,499,612,0.379,3206
"3207",1,13,66,12,104,1560180808,499,579,0.382,3207
"3208",1,45,29,25,158,1560180808,499,489,0.716,3208
"3209",1,82,73,32,98,1560180808,499,721,0.429,3209
"3210",1,64,23,21,128,1560180808,499,675,0.468,3210
"3211",1,14,38,28,99,1560180808,499,608,0.441,3211
"3212",1,11,87,11,99,1560180808,499,610,0.38,3212
"3213",1,44,42,38,92,1560180808,499,702,0.444,3213
"3214",1,62,49,32,119,1560180808,499,920,0.434,3214
"3215",1,76,68,27,101,1560180808,499,625,0.392,3215
"3216",1,46,13,20,174,1560180808,499,441,0.961,3216
"3217",1,74,78,30,100,1560180808,499,856,0.403,3217
"3218",1,33,62,20,141,1560180808,499,583,0.549,3218
"3219",1,74,26,8,171,1560180808,499,506,0.621,3219
"3220",1,61,33,12,149,1560180808,499,697,0.518,3220
"3221",1,61,12,6,154,1560180808,499,716,0.532,3221
"3222",1,34,40,34,170,1560180808,499,768,0.676,3222
"3223",1,49,49,36,163,1560180808,499,579,0.56,3223
"3224",1,11,12,15,126,1560180808,499,265,0.491,3224
"3225",1,89,51,36,161,1560180808,499,869,0.542,3225
"3226",1,80,28,11,159,1560180808,499,544,0.461,3226
"3227",1,46,82,14,93,1560180808,499,639,0.379,3227
"3228",1,67,32,23,127,1560180808,499,733,0.487,3228
"3229",1,29,17,38,168,1560180808,499,919,0.803,3229
"3230",1,14,15,34,138,1560180808,499,398,0.686,3230
"3231",1,12,59,37,136,1560180808,499,877,0.483,3231
"3232",1,82,34,22,130,1560180808,499,688,0.446,3232
"3233",1,58,28,6,130,1560180808,499,562,0.422,3233
"3234",1,15,13,36,109,1560180808,499,512,0.557,3234
"3235",1,82,34,11,164,1560180808,499,516,0.483,3235
"3236",1,59,88,37,161,1560180808,499,1142,0.467,3236
"3237",1,14,20,30,114,1560180808,499,479,0.564,3237
"3238",1,17,55,8,136,1560180808,499,485,0.427,3238
"3239",1,33,68,38,139,1560180808,499,885,0.495,3239
"3240",1,57,44,21,111,1560180808,499,668,0.463,3240
"3241",1,61,88,16,167,1560180808,499,624,0.407,3241
"3242",1,25,35,37,106,1560180808,499,646,0.55,3242
"3243",1,63,66,33,169,1560180808,499,1108,0.474,3243
"3244",1,23,62,35,147,1560180808,499,791,0.518,3244
"3245",1,33,80,33,142,1560180808,499,838,0.422,3245
"3246",1,12,48,29,93,1560180808,499,646,0.471,3246
"3247",1,19,62,25,171,1560180808,499,729,0.538,3247
"3248",1,72,43,13,135,1560180808,499,620,0.503,3248
"3249",1,25,66,11,149,1560180808,499,545,0.47,3249
"3250",1,12,74,36,107,1560180808,499,933,0.463,3250
"3251",1,82,31,17,158,1560180808,499,651,0.524,3251
"3252",1,27,80,15,171,1560180808,499,551,0.436,3252
"3253",1,30,39,40,166,1560180808,499,926,0.638,3253
"3254",1,11,63,9,173,1560180808,499,434,0.424,3254
"3255",1,70,66,11,164,1560180808,499,592,0.377,3255
"3256",1,52,90,6,174,1560180808,499,617,0.387,3256
"3257",1,76,29,32,139,1560180808,499,665,0.453,3257
"3258",1,86,89,14,171,1560180808,499,591,0.396,3258
"3259",1,71,21,8,132,1560180808,499,517,0.542,3259
"3260",1,26,89,10,153,1560180808,499,512,0.379,3260
"3261",1,69,53,36,127,1560180808,499,955,0.44,3261
"3262",1,15,34,25,119,1560180808,499,536,0.465,3262
"3263",1,42,69,17,154,1560180808,499,596,0.471,3263
"3264",1,30,57,17,118,1560180808,499,598,0.457,3264
"3265",1,68,60,36,153,1560180808,499,1100,0.478,3265
"3266",1,80,70,10,143,1560180808,499,557,0.429,3266
"3267",1,12,25,7,161,1560180808,499,339,0.416,3267
"3268",1,16,88,31,146,1560180808,499,727,0.473,3268
"3269",1,37,55,33,141,1560180808,499,757,0.551,3269
"3270",1,64,33,30,101,1560180808,499,737,0.406,3270
"3271",1,63,69,18,93,1560180808,499,649,0.404,3271
"3272",1,50,10,10,122,1560180808,499,389,0.71,3272
"3273",1,53,67,41,95,1560180808,499,873,0.455,3273
"3274",1,57,16,7,118,1560180808,499,589,0.543,3274
"3275",1,13,39,25,116,1560180808,499,510,0.451,3275
"3276",1,31,54,36,119,1560180808,499,803,0.527,3276
"3277",1,38,13,33,180,1560180808,499,515,0.918,3277
"3278",1,60,14,12,122,1560180808,499,545,0.609,3278
"3279",1,14,90,14,144,1560180808,499,693,0.429,3279
"3280",1,61,80,6,145,1560180808,499,551,0.434,3280
"3281",1,87,89,29,179,1560180808,499,862,0.466,3281
"3282",1,71,36,33,156,1560180808,499,851,0.442,3282
"3283",1,15,51,6,160,1560180808,499,478,0.404,3283
"3284",1,83,63,19,135,1560180808,499,798,0.406,3284
"3285",1,22,69,11,102,1560180808,499,543,0.407,3285
"3286",1,14,43,25,111,1560180808,499,553,0.452,3286
"3287",1,65,40,6,129,1560180808,499,523,0.453,3287
"3288",1,84,74,12,138,1560180808,499,651,0.424,3288
"3289",1,14,11,37,173,1560180808,499,317,0.773,3289
"3290",1,53,43,21,110,1560180808,499,640,0.459,3290
"3291",1,27,46,12,147,1560180808,499,566,0.643,3291
"3292",1,19,37,34,104,1560180808,499,696,0.537,3292
"3293",1,30,56,6,108,1560180808,499,517,0.377,3293
"3294",1,79,27,25,173,1560180808,499,661,0.533,3294
"3295",1,65,15,31,155,1560180808,499,1033,0.454,3295
"3296",1,87,68,13,97,1560180808,499,545,0.382,3296
"3297",1,13,48,39,150,1560180808,499,853,0.509,3297
"3298",1,68,76,20,168,1560180808,499,714,0.452,3298
"3299",1,18,62,10,150,1560180808,499,440,0.484,3299
"3300",1,55,63,6,133,1560180808,499,600,0.378,3300
"3301",1,23,77,23,148,1560180808,499,716,0.418,3301
"3302",1,19,64,18,164,1560180808,499,520,0.469,3302
"3303",1,61,56,21,163,1560180808,499,847,0.442,3303
"3304",1,67,59,20,94,1560180808,499,693,0.395,3304
"3305",1,58,58,27,137,1560180808,499,766,0.453,3305
"3306",1,48,35,34,140,1560180808,499,580,0.583,3306
"3307",1,41,38,24,111,1560180808,499,559,0.51,3307
"3308",1,57,25,24,158,1560180808,499,611,0.578,3308
"3309",1,50,31,25,94,1560180808,499,510,0.492,3309
"3310",1,26,50,38,154,1560180808,499,1000,0.682,3310
"3311",1,65,37,19,169,1560180808,499,799,0.508,3311
"3312",1,66,15,8,94,1560180808,499,506,0.484,3312
"3313",1,33,34,15,176,1560180808,499,675,0.821,3313
"3314",1,56,36,10,93,1560180808,499,526,0.447,3314
"3315",1,36,88,14,168,1560180808,499,569,0.45,3315
"3316",1,29,75,19,157,1560180808,499,675,0.492,3316
"3317",1,89,90,26,145,1560180808,499,749,0.423,3317
"3318",1,80,50,10,147,1560180808,499,596,0.461,3318
"3319",1,40,32,33,145,1560180808,499,620,0.655,3319
"3320",1,15,44,29,130,1560180808,499,585,0.496,3320
"3321",1,30,90,19,113,1560180808,499,710,0.379,3321
"3322",1,71,36,34,168,1560180808,499,748,0.471,3322
"3323",1,56,23,11,146,1560180808,499,596,0.664,3323
"3324",1,83,84,13,147,1560180808,499,513,0.394,3324
"3325",1,84,15,10,105,1560180808,499,517,0.443,3325
"3326",1,42,47,36,162,1560180808,499,705,0.577,3326
"3327",1,25,22,34,154,1560180808,499,488,0.723,3327
"3328",1,19,56,21,107,1560180808,499,583,0.444,3328
"3329",1,80,13,12,131,1560180808,499,504,0.5,3329
"3330",1,85,64,34,174,1560180808,499,867,0.552,3330
"3331",1,28,60,40,106,1560180808,499,907,0.502,3331
"3332",1,76,86,32,168,1560180808,499,883,0.464,3332
"3333",1,61,65,6,153,1560180808,499,591,0.415,3333
"3334",1,62,90,20,113,1560180808,499,737,0.404,3334
"3335",1,89,64,41,131,1560180808,499,1084,0.498,3335
"3336",1,63,29,19,138,1560180808,499,774,0.512,3336
"3337",1,13,34,17,123,1560180808,499,463,0.408,3337
"3338",1,75,29,11,177,1560180808,499,505,0.543,3338
"3339",1,50,63,19,119,1560180808,499,619,0.428,3339
"3340",1,37,36,13,161,1560180808,499,477,0.673,3340
"3341",1,23,74,26,101,1560180808,499,700,0.416,3341
"3342",1,34,27,34,131,1560180808,499,691,0.616,3342
"3343",1,35,81,25,152,1560180808,499,732,0.406,3343
"3344",1,44,23,29,164,1560180808,499,575,0.864,3344
"3345",1,70,33,18,163,1560180808,499,636,0.508,3345
"3346",1,23,41,11,151,1560180808,499,324,0.568,3346
"3347",1,80,21,19,167,1560180808,499,537,0.527,3347
"3348",1,16,25,39,154,1560180808,499,613,0.556,3348
"3349",1,75,14,20,105,1560180808,499,542,0.463,3349
"3350",1,51,52,29,105,1560180808,499,570,0.475,3350
"3351",1,70,66,18,155,1560180808,499,685,0.492,3351
"3352",1,42,76,36,133,1560180808,499,863,0.437,3352
"3353",1,39,84,29,175,1560180808,499,794,0.451,3353
"3354",1,28,35,10,95,1560180808,499,572,0.432,3354
"3355",1,61,30,11,90,1560180808,499,637,0.43,3355
"3356",1,29,55,37,131,1560180808,499,796,0.496,3356
"3357",1,16,51,16,129,1560180808,499,458,0.517,3357
"3358",1,67,21,36,97,1560180808,499,840,0.395,3358
"3359",1,84,66,21,125,1560180808,499,729,0.417,3359
"3360",1,54,33,13,168,1560180808,499,745,0.635,3360
"3361",1,19,47,24,92,1560180808,499,639,0.448,3361
"3362",1,72,26,27,161,1560180808,499,784,0.517,3362
"3363",1,18,36,12,106,1560180808,499,469,0.409,3363
