N_individuals,steps,landscape_area,habitat_area,matrix_area,type_scenario,proportion_of_habitat,matrix_permeability,perceptual_range,vision_angle,total_crossings,assess_top_sections
100,500,7056,4914,2058,8,69,29,42,175,922,0.671
100,500,7056,1331,5641,8,16,87,22,153,690,0.413
100,500,7056,4624,2348,8,66,77,29,152,718,0.442
100,500,7056,1136,5836,8,14,51,18,113,590,0.38
100,500,7056,5707,1265,8,82,18,36,173,1020,0.613
100,500,7056,2702,4270,8,38,47,18,104,507,0.458
100,500,7056,1614,5358,8,20,31,39,106,699,0.531
100,500,7056,4227,2745,8,62,48,26,91,562,0.45
100,500,7056,3763,3209,8,57,84,10,93,547,0.386
100,500,7056,1778,5194,8,23,33,34,120,711,0.477
100,500,7056,5588,1384,8,80,30,41,142,1120,0.546
100,500,7056,6024,948,8,86,11,31,93,782,0.416
100,500,7056,6188,784,8,88,87,28,93,849,0.403
100,500,7056,4624,2348,8,66,71,28,118,698,0.413
100,500,7056,2832,4140,8,41,12,42,129,529,0.635
100,500,7056,2411,4561,8,34,65,22,101,553,0.403
100,500,7056,2832,4140,8,41,21,31,177,373,0.748
100,500,7056,1889,5083,8,25,55,21,113,571,0.38
100,500,7056,5447,1525,8,79,83,23,170,805,0.45
100,500,7056,3828,3144,8,58,19,13,125,330,0.609
100,500,7056,5321,1651,8,76,55,23,145,782,0.435
100,500,7056,1361,5611,8,17,26,19,145,328,0.503
100,500,7056,3612,3360,8,55,15,36,121,387,0.589
100,500,7056,5138,1834,8,73,19,26,164,577,0.61
100,500,7056,5687,1285,8,81,42,11,116,659,0.404
100,500,7056,3535,3437,8,54,62,10,107,560,0.405
100,500,7056,3763,3209,8,57,43,12,164,324,0.58
100,500,7056,5588,1384,8,80,45,28,130,845,0.476
100,500,7056,5447,1525,8,79,48,39,175,1287,0.553
100,500,7056,5753,1219,8,83,43,40,137,1082,0.52
100,500,7056,2702,4270,8,38,59,8,150,562,0.416
100,500,7056,3714,3258,8,56,34,40,94,566,0.509
100,500,7056,953,6019,8,11,34,12,171,408,0.439
100,500,7056,5964,1008,8,85,73,27,93,731,0.371
100,500,7056,3714,3258,8,56,69,33,173,646,0.498
100,500,7056,5588,1384,8,80,57,19,162,759,0.443
100,500,7056,3064,3908,8,45,17,32,152,349,0.785
100,500,7056,3535,3437,8,54,82,35,162,941,0.479
100,500,7056,3055,3917,8,44,52,21,108,555,0.407
100,500,7056,5753,1219,8,83,17,29,144,808,0.566
100,500,7056,4448,2524,8,65,44,19,108,441,0.494
100,500,7056,4914,2058,8,69,12,37,158,828,0.682
100,500,7056,4743,2229,8,67,61,15,151,623,0.417
100,500,7056,1778,5194,8,23,83,15,101,573,0.408
100,500,7056,4953,2019,8,70,77,16,160,591,0.452
100,500,7056,4301,2671,8,63,22,25,155,360,0.642
100,500,7056,4743,2229,8,67,20,11,93,518,0.459
100,500,7056,6151,821,8,87,34,15,107,644,0.398
100,500,7056,6024,948,8,86,78,25,171,839,0.443
100,500,7056,5248,1724,8,75,74,34,101,777,0.434
100,500,7056,2138,4834,8,30,77,13,163,616,0.407
100,500,7056,5753,1219,8,83,25,31,157,819,0.509
100,500,7056,1889,5083,8,25,51,25,135,616,0.411
100,500,7056,5849,1123,8,84,76,21,140,709,0.403
100,500,7056,1721,5251,8,22,51,10,147,588,0.485
100,500,7056,5063,1909,8,72,61,15,133,668,0.4
100,500,7056,3427,3545,8,52,35,12,155,431,0.517
100,500,7056,4624,2348,8,66,48,39,141,784,0.508
100,500,7056,1662,5310,8,21,86,10,172,642,0.366
100,500,7056,3326,3646,8,50,35,14,158,328,0.546
100,500,7056,5588,1384,8,80,62,18,175,573,0.442
100,500,7056,886,6086,8,10,41,7,138,493,0.373
100,500,7056,2411,4561,8,34,11,36,167,385,0.704
100,500,7056,1889,5083,8,25,13,11,147,315,0.711
100,500,7056,3055,3917,8,44,86,16,133,709,0.384
100,500,7056,5163,1809,8,74,44,23,176,684,0.52
100,500,7056,5964,1008,8,85,55,30,167,926,0.486
100,500,7056,1361,5611,8,17,88,25,164,779,0.433
100,500,7056,5707,1265,8,82,23,21,171,634,0.595
100,500,7056,1539,5433,8,18,54,34,162,557,0.524
100,500,7056,4953,2019,8,70,89,17,177,774,0.413
100,500,7056,2736,4236,8,39,26,13,103,571,0.483
100,500,7056,2411,4561,8,34,84,19,142,572,0.371
100,500,7056,5447,1525,8,79,89,7,149,586,0.396
100,500,7056,3503,3469,8,53,56,17,180,434,0.535
100,500,7056,3076,3896,8,46,11,14,141,265,0.709
100,500,7056,1927,5045,8,26,71,25,160,766,0.427
100,500,7056,4624,2348,8,66,58,7,105,565,0.391
100,500,7056,2138,4834,8,30,41,15,157,351,0.459
100,500,7056,2296,4676,8,32,60,38,117,790,0.487
100,500,7056,2671,4301,8,37,29,18,123,411,0.47
100,500,7056,1256,5716,8,15,18,31,128,342,0.617
100,500,7056,4366,2606,8,64,37,20,90,574,0.467
100,500,7056,2296,4676,8,32,25,33,110,458,0.452
100,500,7056,6024,948,8,86,73,12,122,577,0.376
100,500,7056,5163,1809,8,74,45,29,137,878,0.452
100,500,7056,4743,2229,8,67,71,33,135,825,0.514
100,500,7056,5063,1909,8,72,67,17,168,562,0.472
100,500,7056,5707,1265,8,82,31,10,118,556,0.442
100,500,7056,3326,3646,8,50,58,9,170,430,0.44
100,500,7056,4990,1982,8,71,83,40,134,977,0.49
100,500,7056,2011,4961,8,28,81,21,106,652,0.393
100,500,7056,5163,1809,8,74,29,37,126,845,0.542
100,500,7056,2702,4270,8,38,64,10,170,460,0.417
100,500,7056,3427,3545,8,52,63,10,176,487,0.446
100,500,7056,3763,3209,8,57,46,15,153,295,0.576
100,500,7056,3078,3894,8,47,51,27,107,515,0.464
100,500,7056,3078,3894,8,47,46,12,170,379,0.449
100,500,7056,4990,1982,8,71,88,15,170,673,0.401
100,500,7056,5248,1724,8,75,40,24,133,755,0.464
100,500,7056,6188,784,8,88,22,31,154,891,0.499
100,500,7056,5163,1809,8,74,61,34,122,827,0.478
100,500,7056,1331,5641,8,16,89,22,159,749,0.394
100,500,7056,1982,4990,8,27,45,23,96,618,0.421
100,500,7056,4075,2897,8,60,78,34,175,825,0.502
100,500,7056,6188,784,8,88,75,36,137,1113,0.48
100,500,7056,5588,1384,8,80,41,34,109,748,0.479
100,500,7056,1829,5143,8,24,16,30,143,473,0.607
100,500,7056,1614,5358,8,20,78,41,170,1072,0.51
100,500,7056,953,6019,8,11,67,9,119,504,0.387
100,500,7056,3535,3437,8,54,68,17,95,596,0.399
100,500,7056,1889,5083,8,25,22,10,135,465,0.626
100,500,7056,4301,2671,8,63,57,21,137,581,0.458
100,500,7056,5364,1608,8,77,81,35,125,932,0.437
100,500,7056,1614,5358,8,20,65,35,143,816,0.51
100,500,7056,1662,5310,8,21,46,30,112,675,0.465
100,500,7056,1539,5433,8,18,66,34,145,724,0.481
100,500,7056,4743,2229,8,67,57,39,130,1004,0.505
100,500,7056,3503,3469,8,53,40,14,129,359,0.51
100,500,7056,3055,3917,8,44,11,32,154,301,0.814
100,500,7056,3064,3908,8,45,69,17,91,630,0.389
100,500,7056,1927,5045,8,26,46,11,163,476,0.5
100,500,7056,3409,3563,8,51,30,29,124,509,0.493
100,500,7056,6188,784,8,88,26,20,159,777,0.495
100,500,7056,5063,1909,8,72,83,21,116,635,0.391
100,500,7056,4624,2348,8,66,57,7,130,434,0.449
100,500,7056,1539,5433,8,18,75,15,94,586,0.369
100,500,7056,2863,4109,8,42,43,10,174,429,0.559
100,500,7056,3535,3437,8,54,54,9,117,520,0.419
100,500,7056,1060,5912,8,13,15,23,99,438,0.479
100,500,7056,2605,4367,8,36,57,10,149,468,0.425
100,500,7056,1256,5716,8,15,43,36,105,649,0.473
100,500,7056,984,5988,8,12,55,16,114,512,0.389
100,500,7056,3714,3258,8,56,20,20,139,285,0.554
100,500,7056,4792,2180,8,68,62,39,127,924,0.486
100,500,7056,1662,5310,8,21,43,23,118,562,0.473
100,500,7056,4448,2524,8,65,21,9,168,323,0.759
100,500,7056,4914,2058,8,69,13,27,108,681,0.49
100,500,7056,5447,1525,8,79,43,12,163,734,0.459
100,500,7056,2170,4802,8,31,62,6,125,603,0.38
100,500,7056,4075,2897,8,60,77,42,162,1007,0.552
100,500,7056,3055,3917,8,44,78,27,93,670,0.4
100,500,7056,5321,1651,8,76,14,11,90,563,0.437
100,500,7056,3055,3917,8,44,65,6,151,524,0.414
100,500,7056,3714,3258,8,56,83,11,114,667,0.375
100,500,7056,953,6019,8,11,26,25,127,431,0.459
100,500,7056,5964,1008,8,85,34,37,136,1073,0.498
100,500,7056,3409,3563,8,51,69,11,149,445,0.422
100,500,7056,4448,2524,8,65,18,32,164,395,0.648
100,500,7056,3064,3908,8,45,66,12,119,527,0.387
100,500,7056,6024,948,8,86,47,41,147,1110,0.512
100,500,7056,1256,5716,8,15,26,11,117,398,0.392
100,500,7056,4953,2019,8,70,25,12,110,529,0.469
100,500,7056,2671,4301,8,37,16,17,123,409,0.594
100,500,7056,5687,1285,8,81,61,38,153,1054,0.504
100,500,7056,3078,3894,8,47,32,24,150,321,0.551
100,500,7056,1060,5912,8,13,21,9,100,469,0.386
100,500,7056,5138,1834,8,73,67,17,97,632,0.411
100,500,7056,4624,2348,8,66,28,27,127,544,0.474
100,500,7056,1361,5611,8,17,54,30,178,529,0.55
100,500,7056,1539,5433,8,18,48,26,135,447,0.432
100,500,7056,5687,1285,8,81,70,16,91,597,0.374
100,500,7056,5063,1909,8,72,13,34,160,649,0.663
100,500,7056,4914,2058,8,69,27,28,128,646,0.55
100,500,7056,984,5988,8,12,37,14,151,353,0.428
100,500,7056,2011,4961,8,28,76,6,142,622,0.357
100,500,7056,5753,1219,8,83,13,31,139,871,0.518
100,500,7056,5321,1651,8,76,15,7,146,506,0.496
100,500,7056,1361,5611,8,17,64,7,108,552,0.408
100,500,7056,3612,3360,8,55,36,35,113,527,0.482
100,500,7056,5964,1008,8,85,72,14,121,700,0.391
100,500,7056,2832,4140,8,41,47,28,167,482,0.575
100,500,7056,4990,1982,8,71,44,40,128,1033,0.533
100,500,7056,2605,4367,8,36,22,37,171,412,0.692
100,500,7056,3828,3144,8,58,36,23,146,365,0.51
100,500,7056,5138,1834,8,73,75,29,134,803,0.451
100,500,7056,4743,2229,8,67,79,36,112,858,0.453
100,500,7056,5447,1525,8,79,36,35,173,1065,0.529
100,500,7056,4075,2897,8,60,14,41,133,697,0.593
100,500,7056,3078,3894,8,47,89,33,154,810,0.459
100,500,7056,2170,4802,8,31,23,25,179,382,0.73
100,500,7056,886,6086,8,10,41,21,100,495,0.4
100,500,7056,5248,1724,8,75,67,14,153,582,0.459
100,500,7056,1136,5836,8,14,71,19,128,679,0.409
100,500,7056,5397,1575,8,78,56,42,144,1219,0.527
100,500,7056,2411,4561,8,34,21,38,102,613,0.501
100,500,7056,2736,4236,8,39,80,40,179,1028,0.563
100,500,7056,4990,1982,8,71,88,14,110,666,0.356
100,500,7056,3274,3698,8,49,47,16,94,567,0.411
100,500,7056,3326,3646,8,50,67,23,172,663,0.43
100,500,7056,1778,5194,8,23,43,16,114,592,0.444
100,500,7056,2832,4140,8,41,29,5,148,502,0.526
100,500,7056,6024,948,8,86,57,31,95,771,0.428
100,500,7056,4743,2229,8,67,79,20,133,761,0.38
100,500,7056,1331,5641,8,16,34,23,131,356,0.483
100,500,7056,5063,1909,8,72,43,29,120,699,0.428
100,500,7056,6151,821,8,87,37,13,99,657,0.391
100,500,7056,3763,3209,8,57,22,27,99,419,0.475
100,500,7056,2011,4961,8,28,31,15,128,511,0.491
100,500,7056,5364,1608,8,77,58,36,172,1084,0.493
100,500,7056,3117,3855,8,48,31,32,124,484,0.552
100,500,7056,5588,1384,8,80,65,14,120,704,0.375
100,500,7056,1614,5358,8,20,24,42,148,550,0.611
100,500,7056,2011,4961,8,28,71,26,160,659,0.436
100,500,7056,2170,4802,8,31,75,17,97,578,0.41
100,500,7056,2296,4676,8,32,52,35,131,716,0.55
100,500,7056,1060,5912,8,13,25,42,101,694,0.499
100,500,7056,2296,4676,8,32,61,15,159,489,0.474
100,500,7056,6234,738,8,89,79,36,168,1005,0.497
100,500,7056,2736,4236,8,39,32,8,120,466,0.601
100,500,7056,3714,3258,8,56,60,19,145,486,0.436
100,500,7056,5687,1285,8,81,15,36,148,975,0.574
100,500,7056,5849,1123,8,84,72,26,120,820,0.421
100,500,7056,2372,4600,8,33,55,22,94,645,0.394
100,500,7056,2138,4834,8,30,73,11,103,612,0.382
100,500,7056,4624,2348,8,66,12,23,114,459,0.523
100,500,7056,1136,5836,8,14,87,39,104,816,0.447
100,500,7056,1614,5358,8,20,73,10,166,602,0.379
100,500,7056,4953,2019,8,70,84,22,104,613,0.4
100,500,7056,4075,2897,8,60,45,22,107,522,0.45
100,500,7056,4953,2019,8,70,21,25,142,567,0.601
100,500,7056,4743,2229,8,67,28,13,157,501,0.557
100,500,7056,1539,5433,8,18,76,13,102,552,0.382
100,500,7056,4914,2058,8,69,24,23,127,509,0.57
100,500,7056,4990,1982,8,71,39,31,131,742,0.507
100,500,7056,1361,5611,8,17,66,29,124,736,0.424
100,500,7056,3078,3894,8,47,73,37,99,781,0.439
100,500,7056,6188,784,8,88,31,20,98,668,0.38
100,500,7056,5849,1123,8,84,49,34,90,825,0.412
100,500,7056,5753,1219,8,83,20,8,115,671,0.449
100,500,7056,5964,1008,8,85,54,19,127,644,0.418
100,500,7056,5707,1265,8,82,59,26,111,719,0.419
100,500,7056,3012,3960,8,43,82,21,121,657,0.387
100,500,7056,3078,3894,8,47,60,24,178,461,0.518
100,500,7056,2114,4858,8,29,45,35,115,691,0.515
100,500,7056,1927,5045,8,26,58,25,125,599,0.391
100,500,7056,3326,3646,8,50,43,33,135,492,0.514
100,500,7056,2605,4367,8,36,61,26,133,643,0.429
100,500,7056,953,6019,8,11,65,37,108,694,0.447
100,500,7056,5397,1575,8,78,64,18,114,728,0.4
100,500,7056,6024,948,8,86,71,32,177,1040,0.48
100,500,7056,2114,4858,8,29,10,20,98,569,0.564
100,500,7056,2412,4560,8,35,85,32,139,834,0.477
100,500,7056,5588,1384,8,80,79,8,138,659,0.385
100,500,7056,2138,4834,8,30,57,34,144,835,0.46
100,500,7056,6188,784,8,88,73,12,153,601,0.419
100,500,7056,5588,1384,8,80,13,11,103,563,0.421
100,500,7056,5447,1525,8,79,19,15,132,687,0.507
100,500,7056,5707,1265,8,82,89,22,143,731,0.421
100,500,7056,5397,1575,8,78,64,26,147,814,0.447
100,500,7056,4990,1982,8,71,76,18,176,517,0.458
100,500,7056,6234,738,8,89,59,14,167,703,0.411
100,500,7056,2736,4236,8,39,74,28,114,787,0.409
100,500,7056,3503,3469,8,53,37,24,106,420,0.436
100,500,7056,5687,1285,8,81,37,22,136,775,0.493
100,500,7056,1060,5912,8,13,61,9,90,672,0.372
100,500,7056,5849,1123,8,84,63,9,155,662,0.376
100,500,7056,3076,3896,8,46,17,25,101,447,0.517
100,500,7056,5364,1608,8,77,88,29,104,785,0.418
100,500,7056,5163,1809,8,74,87,35,167,1070,0.458
100,500,7056,1721,5251,8,22,16,22,164,209,0.722
100,500,7056,1256,5716,8,15,12,30,96,408,0.593
100,500,7056,3076,3896,8,46,11,26,148,386,0.751
100,500,7056,1546,5426,8,19,27,9,150,199,0.523
100,500,7056,3973,2999,8,59,82,13,161,482,0.436
100,500,7056,6234,738,8,89,37,15,154,653,0.42
100,500,7056,2411,4561,8,34,53,12,90,544,0.349
100,500,7056,2702,4270,8,38,64,27,128,709,0.429
100,500,7056,3078,3894,8,47,24,28,102,439,0.606
100,500,7056,1256,5716,8,15,56,34,129,725,0.45
100,500,7056,2702,4270,8,38,50,23,120,583,0.449
100,500,7056,4792,2180,8,68,33,17,176,516,0.63
100,500,7056,2863,4109,8,42,77,16,158,507,0.42
100,500,7056,4448,2524,8,65,27,32,137,602,0.535
100,500,7056,3274,3698,8,49,89,15,122,584,0.375
100,500,7056,1778,5194,8,23,22,7,104,589,0.508
100,500,7056,3427,3545,8,52,48,36,118,715,0.505
100,500,7056,3076,3896,8,46,79,16,174,583,0.491
100,500,7056,953,6019,8,11,65,42,150,1119,0.526
100,500,7056,1662,5310,8,21,55,16,168,590,0.432
100,500,7056,1060,5912,8,13,42,41,104,725,0.434
100,500,7056,2296,4676,8,32,45,26,105,608,0.418
100,500,7056,6234,738,8,89,25,41,167,1235,0.576
100,500,7056,3535,3437,8,54,86,14,101,596,0.398
100,500,7056,1982,4990,8,27,18,22,161,269,0.613
100,500,7056,984,5988,8,12,53,17,149,472,0.398
100,500,7056,6024,948,8,86,66,17,109,649,0.404
100,500,7056,3012,3960,8,43,45,36,110,679,0.536
100,500,7056,3427,3545,8,52,56,19,133,462,0.431
100,500,7056,6151,821,8,87,52,11,159,613,0.401
100,500,7056,5163,1809,8,74,24,15,145,403,0.578
100,500,7056,5964,1008,8,85,69,27,121,993,0.416
100,500,7056,2170,4802,8,31,88,18,174,724,0.396
100,500,7056,2170,4802,8,31,87,18,167,590,0.437
100,500,7056,3535,3437,8,54,41,11,97,456,0.419
100,500,7056,6188,784,8,88,55,14,106,669,0.372
100,500,7056,4743,2229,8,67,69,31,152,811,0.497
100,500,7056,1982,4990,8,27,35,8,137,524,0.458
100,500,7056,6151,821,8,87,72,27,91,717,0.391
100,500,7056,2411,4561,8,34,26,22,107,516,0.444
100,500,7056,6151,821,8,87,82,13,125,691,0.386
100,500,7056,5364,1608,8,77,13,9,180,465,0.535
100,500,7056,4743,2229,8,67,65,35,96,780,0.418
100,500,7056,4075,2897,8,60,54,15,149,465,0.529
100,500,7056,2605,4367,8,36,49,35,125,689,0.515
100,500,7056,2671,4301,8,37,69,28,93,662,0.405
100,500,7056,3714,3258,8,56,56,30,161,543,0.53
100,500,7056,2782,4190,8,40,14,28,115,397,0.615
100,500,7056,4075,2897,8,60,64,35,156,809,0.564
100,500,7056,4743,2229,8,67,32,9,113,561,0.449
100,500,7056,5397,1575,8,78,63,6,179,621,0.406
100,500,7056,1331,5641,8,16,84,36,124,821,0.48
100,500,7056,4448,2524,8,65,89,36,112,855,0.441
100,500,7056,4624,2348,8,66,33,15,94,454,0.427
100,500,7056,4743,2229,8,67,63,37,152,841,0.522
100,500,7056,2412,4560,8,35,81,7,159,611,0.385
100,500,7056,5964,1008,8,85,47,41,96,983,0.449
100,500,7056,2671,4301,8,37,82,34,155,895,0.485
100,500,7056,3409,3563,8,51,51,5,141,466,0.412
100,500,7056,1778,5194,8,23,72,27,138,631,0.447
100,500,7056,4792,2180,8,68,40,13,99,542,0.419
100,500,7056,2138,4834,8,30,88,27,179,945,0.499
100,500,7056,6151,821,8,87,39,23,114,734,0.399
100,500,7056,4301,2671,8,63,47,23,145,422,0.536
100,500,7056,3427,3545,8,52,38,36,106,565,0.497
100,500,7056,4448,2524,8,65,26,15,95,497,0.481
100,500,7056,3409,3563,8,51,57,22,135,549,0.47
100,500,7056,3078,3894,8,47,43,34,162,602,0.55
100,500,7056,4990,1982,8,71,22,33,151,747,0.61
100,500,7056,5397,1575,8,78,86,33,151,980,0.47
100,500,7056,2170,4802,8,31,40,27,108,648,0.427
100,500,7056,4990,1982,8,71,30,7,158,401,0.534
100,500,7056,5753,1219,8,83,80,23,104,720,0.397
100,500,7056,1778,5194,8,23,28,17,142,371,0.474
100,500,7056,4914,2058,8,69,57,11,177,569,0.517
100,500,7056,2782,4190,8,40,68,35,114,767,0.43
100,500,7056,1778,5194,8,23,89,29,110,717,0.411
100,500,7056,2605,4367,8,36,78,5,175,605,0.369
100,500,7056,3612,3360,8,55,33,11,134,374,0.521
100,500,7056,4990,1982,8,71,33,38,106,790,0.573
100,500,7056,3409,3563,8,51,63,30,95,638,0.428
100,500,7056,5849,1123,8,84,53,26,105,902,0.389
100,500,7056,2782,4190,8,40,89,6,171,509,0.417
100,500,7056,1662,5310,8,21,30,28,156,410,0.517
100,500,7056,6188,784,8,88,62,30,93,792,0.436
100,500,7056,1927,5045,8,26,17,42,105,760,0.599
100,500,7056,3612,3360,8,55,84,20,133,657,0.409
100,500,7056,5687,1285,8,81,11,33,130,917,0.523
100,500,7056,2412,4560,8,35,52,8,179,457,0.497
100,500,7056,3012,3960,8,43,81,9,137,625,0.382
100,500,7056,4448,2524,8,65,15,28,109,465,0.57
100,500,7056,5447,1525,8,79,15,15,124,662,0.452
100,500,7056,953,6019,8,11,45,35,172,651,0.488
100,500,7056,1982,4990,8,27,34,28,174,498,0.592
100,500,7056,3076,3896,8,46,57,36,140,811,0.52
100,500,7056,2782,4190,8,40,27,34,141,500,0.624
100,500,7056,1546,5426,8,19,26,8,179,214,0.668
100,500,7056,3326,3646,8,50,73,29,158,776,0.441
100,500,7056,3117,3855,8,48,25,26,111,437,0.531
100,500,7056,1927,5045,8,26,81,17,91,591,0.408
100,500,7056,2170,4802,8,31,16,17,94,470,0.464
100,500,7056,2296,4676,8,32,59,37,117,804,0.476
100,500,7056,3535,3437,8,54,64,11,106,588,0.376
100,500,7056,3117,3855,8,48,13,26,98,427,0.518
100,500,7056,3274,3698,8,49,19,41,111,507,0.588
100,500,7056,1539,5433,8,18,83,40,174,1112,0.541
100,500,7056,2671,4301,8,37,42,32,94,632,0.434
100,500,7056,4135,2837,8,61,82,8,179,512,0.428
100,500,7056,1136,5836,8,14,23,14,147,312,0.516
100,500,7056,2372,4600,8,33,49,19,101,516,0.38
100,500,7056,5447,1525,8,79,13,41,106,1026,0.465
100,500,7056,1982,4990,8,27,70,32,118,864,0.441
100,500,7056,1614,5358,8,20,24,12,135,374,0.575
100,500,7056,5063,1909,8,72,62,15,168,562,0.484
100,500,7056,5248,1724,8,75,28,30,137,724,0.552
100,500,7056,4990,1982,8,71,51,29,105,737,0.429
100,500,7056,2832,4140,8,41,83,33,101,750,0.409
100,500,7056,2782,4190,8,40,35,29,152,418,0.646
100,500,7056,1982,4990,8,27,76,9,102,575,0.37
100,500,7056,3064,3908,8,45,25,32,173,289,0.619
100,500,7056,6314,658,8,90,71,34,93,871,0.41
100,500,7056,1256,5716,8,15,50,23,95,612,0.389
100,500,7056,4227,2745,8,62,26,38,128,604,0.565
100,500,7056,1662,5310,8,21,22,27,179,235,0.579
100,500,7056,4301,2671,8,63,50,6,111,564,0.408
100,500,7056,3064,3908,8,45,25,41,141,498,0.661
100,500,7056,5248,1724,8,75,56,14,170,564,0.431
100,500,7056,984,5988,8,12,43,36,114,664,0.423
100,500,7056,2296,4676,8,32,85,15,156,555,0.414
100,500,7056,2782,4190,8,40,84,27,103,676,0.419
100,500,7056,2372,4600,8,33,40,12,103,544,0.438
100,500,7056,5364,1608,8,77,27,13,166,570,0.484
100,500,7056,1982,4990,8,27,65,8,115,480,0.385
100,500,7056,3973,2999,8,59,78,16,137,545,0.429
100,500,7056,2605,4367,8,36,50,14,122,468,0.434
100,500,7056,1982,4990,8,27,37,19,121,564,0.431
100,500,7056,4135,2837,8,61,58,12,165,496,0.446
100,500,7056,3055,3917,8,44,79,23,149,690,0.4
100,500,7056,4953,2019,8,70,70,19,93,670,0.39
100,500,7056,3326,3646,8,50,44,27,142,445,0.56
100,500,7056,1721,5251,8,22,65,40,161,853,0.538
100,500,7056,2863,4109,8,42,29,13,170,290,0.662
100,500,7056,3503,3469,8,53,23,41,94,616,0.469
100,500,7056,3409,3563,8,51,20,15,92,427,0.492
100,500,7056,1331,5641,8,16,41,25,154,354,0.503
100,500,7056,3763,3209,8,57,40,25,132,347,0.467
100,500,7056,1614,5358,8,20,47,20,124,545,0.402
100,500,7056,1060,5912,8,13,77,33,97,808,0.403
100,500,7056,2832,4140,8,41,86,35,98,808,0.411
100,500,7056,2605,4367,8,36,20,28,130,376,0.479
100,500,7056,2863,4109,8,42,22,41,136,597,0.653
100,500,7056,1662,5310,8,21,70,17,108,639,0.379
100,500,7056,5364,1608,8,77,80,37,108,903,0.452
100,500,7056,1721,5251,8,22,79,28,132,649,0.464
100,500,7056,2736,4236,8,39,69,42,94,807,0.481
100,500,7056,5588,1384,8,80,45,16,151,725,0.45
100,500,7056,5248,1724,8,75,64,14,132,598,0.41
100,500,7056,5588,1384,8,80,39,39,100,957,0.495
100,500,7056,4990,1982,8,71,60,28,111,710,0.466
100,500,7056,953,6019,8,11,49,9,138,417,0.417
100,500,7056,4301,2671,8,63,61,23,156,485,0.489
100,500,7056,3612,3360,8,55,56,22,142,518,0.471
100,500,7056,5163,1809,8,74,73,13,134,614,0.419
100,500,7056,2114,4858,8,29,72,11,167,628,0.392
100,500,7056,3012,3960,8,43,13,29,163,298,0.805
100,500,7056,953,6019,8,11,46,35,120,613,0.452
100,500,7056,5849,1123,8,84,87,20,137,685,0.41
100,500,7056,3409,3563,8,51,21,32,115,517,0.511
100,500,7056,953,6019,8,11,63,14,145,661,0.405
100,500,7056,1778,5194,8,23,15,25,103,485,0.489
100,500,7056,2412,4560,8,35,81,26,93,616,0.406
100,500,7056,4135,2837,8,61,76,24,167,486,0.463
100,500,7056,1721,5251,8,22,26,36,110,648,0.477
100,500,7056,1829,5143,8,24,14,19,144,370,0.592
100,500,7056,1662,5310,8,21,87,24,139,767,0.402
100,500,7056,2296,4676,8,32,28,6,179,348,0.649
100,500,7056,5588,1384,8,80,68,20,170,725,0.447
100,500,7056,2863,4109,8,42,69,37,159,994,0.476
100,500,7056,1889,5083,8,25,72,18,109,574,0.382
100,500,7056,3763,3209,8,57,23,24,129,280,0.557
100,500,7056,3763,3209,8,57,83,32,152,762,0.442
100,500,7056,5364,1608,8,77,62,22,111,682,0.419
100,500,7056,1256,5716,8,15,57,13,100,511,0.389
100,500,7056,3612,3360,8,55,29,25,95,437,0.455
100,500,7056,5753,1219,8,83,38,8,163,421,0.392
100,500,7056,2372,4600,8,33,44,18,149,511,0.45
100,500,7056,3973,2999,8,59,65,33,149,793,0.475
100,500,7056,4914,2058,8,69,80,21,142,669,0.417
100,500,7056,2863,4109,8,42,23,33,149,443,0.648
100,500,7056,1331,5641,8,16,14,16,124,236,0.606
100,500,7056,4914,2058,8,69,39,38,118,880,0.505
100,500,7056,2296,4676,8,32,38,39,107,760,0.508
100,500,7056,2011,4961,8,28,11,14,139,426,0.676
100,500,7056,2782,4190,8,40,73,29,116,706,0.433
100,500,7056,3064,3908,8,45,35,34,99,573,0.473
100,500,7056,1662,5310,8,21,84,31,174,842,0.477
100,500,7056,2605,4367,8,36,89,32,126,813,0.449
100,500,7056,2782,4190,8,40,65,11,143,505,0.438
100,500,7056,2138,4834,8,30,36,15,132,526,0.473
100,500,7056,2736,4236,8,39,24,26,158,413,0.683
100,500,7056,4227,2745,8,62,57,29,120,595,0.481
100,500,7056,6188,784,8,88,73,36,150,1078,0.513
100,500,7056,1982,4990,8,27,12,27,108,534,0.524
100,500,7056,4624,2348,8,66,21,21,141,368,0.533
100,500,7056,3763,3209,8,57,22,15,126,282,0.574
