"","[run number]","matrix_permeability","perceptual_range","vision_angle","scenario","random-seed","[step]","total_crossings","assess_top_sections","siminputrow"
"31297",1,62,5,127,5,-741671208,499,503,0.392,31297
"31298",1,11,35,174,3,-741671208,499,733,0.954,31298
"31299",1,27,35,114,3,-741671208,499,770,0.726,31299
"31300",1,44,25,158,5,-741671208,499,737,0.437,31300
"31301",1,80,19,95,2,-741671208,499,771,0.384,31301
"31302",1,60,12,148,6,-741671208,499,634,0.402,31302
"31303",1,63,8,176,6,-741671208,499,513,0.452,31303
"31304",1,35,5,115,6,-741671208,499,428,0.428,31304
"31305",1,47,26,170,1,-741671208,499,1791,0.755,31305
"31306",1,79,9,123,5,-741671208,499,622,0.389,31306
"31307",1,54,38,108,7,-741671208,499,769,0.46,31307
"31308",1,67,39,111,6,-741671208,499,828,0.441,31308
"31309",1,47,24,114,2,-741671208,499,1121,0.5,31309
"31310",1,85,13,120,5,-741671208,499,522,0.391,31310
"31311",1,82,14,131,5,-741671208,499,587,0.405,31311
"31312",1,26,37,144,7,-741671208,499,521,0.505,31312
"31313",1,70,31,123,7,-741671208,499,663,0.446,31313
"31314",1,44,22,174,5,-741671208,499,591,0.43,31314
"31315",1,86,37,174,7,-741671208,499,983,0.491,31315
"31316",1,64,12,156,2,-741671208,499,801,0.443,31316
"31317",1,74,11,131,2,-741671208,499,854,0.372,31317
"31318",1,77,21,99,6,-741671208,499,591,0.374,31318
"31319",1,22,9,179,3,-741671208,499,89,0.708,31319
"31320",1,27,36,147,5,-741671208,499,827,0.481,31320
"31321",1,52,9,167,6,-741671208,499,429,0.492,31321
"31322",1,89,35,122,7,-741671208,499,859,0.418,31322
"31323",1,87,9,170,7,-741671208,499,451,0.381,31323
"31324",1,46,30,156,3,-741671208,499,652,0.653,31324
"31325",1,22,10,149,6,-741671208,499,518,0.71,31325
"31326",1,70,24,167,4,-741671208,499,1141,0.414,31326
"31327",1,34,34,146,3,-741671208,499,832,0.817,31327
"31328",1,36,6,153,2,-741671208,499,702,0.466,31328
"31329",1,81,8,174,5,-741671208,499,513,0.404,31329
"31330",1,13,37,100,6,-741671208,499,798,0.436,31330
"31331",1,41,20,133,6,-741671208,499,633,0.439,31331
"31332",1,41,35,103,6,-741671208,499,807,0.442,31332
"31333",1,71,24,110,5,-741671208,499,717,0.4,31333
"31334",1,32,20,170,3,-741671208,499,169,0.627,31334
"31335",1,55,23,161,6,-741671208,499,679,0.42,31335
"31336",1,42,29,156,4,-741671208,499,1451,0.414,31336
"31337",1,15,6,141,3,-741671208,499,213,0.484,31337
"31338",1,77,25,156,3,-741671208,499,761,0.445,31338
"31339",1,54,9,106,6,-741671208,499,624,0.393,31339
"31340",1,68,30,169,3,-741671208,499,819,0.576,31340
"31341",1,84,37,152,2,-741671208,499,1112,0.503,31341
"31342",1,38,27,130,6,-741671208,499,663,0.413,31342
"31343",1,17,23,144,2,-741671208,499,1516,0.776,31343
"31344",1,56,18,174,4,-741671208,499,950,0.427,31344
"31345",1,76,37,145,3,-741671208,499,939,0.534,31345
"31346",1,60,26,113,6,-741671208,499,674,0.411,31346
"31347",1,34,21,151,5,-741671208,499,534,0.434,31347
"31348",1,49,30,127,2,-741671208,499,1280,0.519,31348
"31349",1,57,15,177,5,-741671208,499,359,0.454,31349
"31350",1,36,17,113,5,-741671208,499,491,0.452,31350
"31351",1,37,29,166,6,-741671208,499,767,0.456,31351
"31352",1,17,14,125,6,-741671208,499,543,0.705,31352
"31353",1,15,5,102,5,-741671208,499,450,0.382,31353
"31354",1,42,15,165,3,-741671208,499,181,0.508,31354
"31355",1,12,17,104,3,-741671208,499,269,0.591,31355
"31356",1,54,6,143,2,-741671208,499,672,0.411,31356
"31357",1,58,20,109,4,-741671208,499,930,0.369,31357
"31358",1,47,25,100,6,-741671208,499,658,0.421,31358
"31359",1,24,31,176,3,-741671208,499,553,0.872,31359
"31360",1,63,34,128,3,-741671208,499,853,0.545,31360
"31361",1,83,39,127,4,-741671208,499,994,0.455,31361
"31362",1,88,16,158,2,-741671208,499,819,0.404,31362
"31363",1,64,26,112,7,-741671208,499,531,0.446,31363
"31364",1,33,35,130,5,-741671208,499,759,0.435,31364
"31365",1,37,13,157,4,-741671208,499,978,0.547,31365
"31366",1,40,19,103,4,-741671208,499,895,0.411,31366
"31367",1,81,7,121,7,-741671208,499,569,0.388,31367
"31368",1,22,16,116,5,-741671208,499,408,0.456,31368
"31369",1,39,14,152,5,-741671208,499,347,0.447,31369
"31370",1,58,25,162,5,-741671208,499,571,0.44,31370
"31371",1,30,9,124,3,-741671208,499,294,0.418,31371
"31372",1,66,20,105,4,-741671208,499,785,0.415,31372
"31373",1,81,31,118,6,-741671208,499,794,0.432,31373
"31374",1,18,26,138,2,-741671208,499,1743,0.687,31374
"31375",1,19,7,116,2,-741671208,499,732,0.488,31375
"31376",1,33,6,99,4,-741671208,499,551,0.383,31376
"31377",1,43,14,111,6,-741671208,499,619,0.454,31377
"31378",1,24,41,98,2,-741671208,499,1585,0.543,31378
"31379",1,22,12,170,7,-741671208,499,75,0.547,31379
"31380",1,24,8,126,4,-741671208,499,729,0.521,31380
"31381",1,68,40,144,7,-741671208,499,838,0.523,31381
"31382",1,78,20,145,4,-741671208,499,803,0.385,31382
"31383",1,20,39,167,6,-741671208,499,993,0.522,31383
"31384",1,87,16,126,5,-741671208,499,718,0.386,31384
"31385",1,66,15,168,2,-741671208,499,1064,0.485,31385
"31386",1,34,27,103,3,-741671208,499,566,0.528,31386
"31387",1,26,26,154,3,-741671208,499,357,0.695,31387
"31388",1,40,38,160,6,-741671208,499,1008,0.489,31388
"31389",1,32,17,122,4,-741671208,499,1053,0.494,31389
"31390",1,13,12,178,7,-741671208,499,15,1,31390
"31391",1,54,18,132,1,-741671208,499,1072,0.555,31391
"31392",1,46,17,146,7,-741671208,499,262,0.454,31392
"31393",1,88,41,151,7,-741671208,499,1078,0.518,31393
"31394",1,62,38,147,6,-741671208,499,1065,0.473,31394
"31395",1,49,30,172,6,-741671208,499,833,0.437,31395
"31396",1,47,20,126,5,-741671208,499,567,0.427,31396
"31397",1,31,38,168,4,-741671208,499,1846,0.515,31397
"31398",1,51,17,158,6,-741671208,499,547,0.492,31398
"31399",1,51,22,160,4,-741671208,499,1357,0.427,31399
"31400",1,17,41,153,3,-741671208,499,1178,0.943,31400
"31401",1,47,25,116,6,-741671208,499,682,0.411,31401
"31402",1,68,28,96,7,-741671208,499,610,0.431,31402
"31403",1,86,27,142,2,-741671208,499,941,0.435,31403
"31404",1,32,18,128,6,-741671208,499,646,0.508,31404
"31405",1,35,41,130,5,-741671208,499,1047,0.49,31405
"31406",1,36,29,115,6,-741671208,499,680,0.429,31406
"31407",1,74,14,98,4,-741671208,499,725,0.385,31407
"31408",1,40,37,93,6,-741671208,499,835,0.437,31408
"31409",1,87,39,104,2,-741671208,499,1017,0.448,31409
"31410",1,49,35,130,5,-741671208,499,821,0.451,31410
"31411",1,69,13,152,3,-741671208,499,405,0.42,31411
"31412",1,34,30,136,3,-741671208,499,689,0.714,31412
"31413",1,63,10,105,6,-741671208,499,594,0.391,31413
"31414",1,51,6,102,1,-741671208,499,637,0.367,31414
"31415",1,48,32,142,5,-741671208,499,803,0.463,31415
"31416",1,17,27,177,2,-741671208,499,2104,0.76,31416
"31417",1,77,27,112,7,-741671208,499,621,0.415,31417
"31418",1,26,22,156,4,-741671208,499,1645,0.439,31418
"31419",1,25,23,178,5,-741671208,499,462,0.528,31419
"31420",1,64,9,100,6,-741671208,499,584,0.404,31420
"31421",1,14,29,172,2,-741671208,499,2187,0.754,31421
"31422",1,20,32,174,2,-741671208,499,2541,0.647,31422
"31423",1,68,17,172,2,-741671208,499,931,0.497,31423
"31424",1,27,13,120,4,-741671208,499,773,0.598,31424
"31425",1,57,12,99,2,-741671208,499,732,0.398,31425
"31426",1,15,11,166,4,-741671208,499,1148,0.741,31426
"31427",1,26,17,103,3,-741671208,499,342,0.503,31427
"31428",1,72,18,115,6,-741671208,499,594,0.406,31428
"31429",1,88,18,102,4,-741671208,499,650,0.38,31429
"31430",1,22,24,141,3,-741671208,499,325,0.698,31430
"31431",1,16,24,116,5,-741671208,499,516,0.446,31431
"31432",1,86,32,128,3,-741671208,499,803,0.465,31432
"31433",1,84,23,163,2,-741671208,499,866,0.463,31433
"31434",1,49,29,114,1,-741671208,499,1264,0.622,31434
"31435",1,60,30,125,2,-741671208,499,1277,0.482,31435
"31436",1,64,31,162,1,-741671208,499,1568,0.685,31436
"31437",1,38,20,126,4,-741671208,499,1047,0.41,31437
"31438",1,22,40,162,2,-741671208,499,2716,0.632,31438
"31439",1,70,8,152,5,-741671208,499,562,0.391,31439
"31440",1,37,40,112,4,-741671208,499,1206,0.446,31440
"31441",1,52,39,153,6,-741671208,499,966,0.507,31441
"31442",1,66,8,180,2,-741671208,499,793,0.43,31442
"31443",1,39,6,174,6,-741671208,499,504,0.591,31443
"31444",1,52,17,131,3,-741671208,499,370,0.441,31444
"31445",1,56,7,145,5,-741671208,499,431,0.385,31445
"31446",1,46,35,117,2,-741671208,499,1380,0.499,31446
"31447",1,23,42,174,2,-741671208,499,3063,0.686,31447
"31448",1,42,8,166,2,-741671208,499,745,0.517,31448
"31449",1,29,18,139,4,-741671208,499,1151,0.464,31449
"31450",1,81,26,145,4,-741671208,499,983,0.412,31450
"31451",1,36,33,168,1,-741671208,499,2327,0.862,31451
"31452",1,18,32,102,6,-741671208,499,716,0.422,31452
"31453",1,74,6,171,4,-741671208,499,693,0.423,31453
"31454",1,14,33,158,6,-741671208,499,920,0.493,31454
"31455",1,60,28,107,4,-741671208,499,890,0.403,31455
"31456",1,54,21,92,1,-741671208,499,790,0.499,31456
"31457",1,34,21,158,5,-741671208,499,450,0.48,31457
"31458",1,76,33,100,2,-741671208,499,956,0.435,31458
"31459",1,43,9,124,3,-741671208,499,397,0.423,31459
"31460",1,15,41,99,6,-741671208,499,789,0.46,31460
"31461",1,26,17,120,7,-741671208,499,211,0.46,31461
"31462",1,82,41,141,4,-741671208,499,1273,0.474,31462
"31463",1,74,21,149,7,-741671208,499,546,0.416,31463
"31464",1,81,30,115,6,-741671208,499,677,0.445,31464
"31465",1,18,33,95,5,-741671208,499,622,0.424,31465
"31466",1,34,37,171,2,-741671208,499,2280,0.565,31466
"31467",1,77,37,161,5,-741671208,499,974,0.493,31467
"31468",1,50,20,149,5,-741671208,499,548,0.436,31468
"31469",1,58,11,107,4,-741671208,499,640,0.391,31469
"31470",1,72,29,143,5,-741671208,499,764,0.445,31470
"31471",1,65,38,108,2,-741671208,499,1169,0.487,31471
"31472",1,16,26,140,5,-741671208,499,579,0.432,31472
"31473",1,70,27,151,5,-741671208,499,647,0.45,31473
"31474",1,22,21,178,7,-741671208,499,35,0.8,31474
"31475",1,67,8,125,4,-741671208,499,614,0.399,31475
"31476",1,88,22,92,2,-741671208,499,723,0.379,31476
"31477",1,58,38,136,1,-741671208,499,1634,0.703,31477
"31478",1,86,40,127,6,-741671208,499,1052,0.471,31478
"31479",1,16,14,109,1,-741671208,499,953,0.611,31479
"31480",1,57,6,98,2,-741671208,499,627,0.386,31480
"31481",1,71,27,111,2,-741671208,499,899,0.448,31481
"31482",1,77,36,109,6,-741671208,499,787,0.422,31482
"31483",1,44,9,126,2,-741671208,499,686,0.459,31483
"31484",1,74,34,131,2,-741671208,499,1180,0.499,31484
"31485",1,77,12,143,5,-741671208,499,537,0.399,31485
"31486",1,16,31,126,2,-741671208,499,1841,0.592,31486
"31487",1,66,27,132,1,-741671208,499,1173,0.54,31487
"31488",1,53,22,136,5,-741671208,499,674,0.43,31488
"31489",1,81,20,117,1,-741671208,499,780,0.408,31489
"31490",1,70,5,137,3,-741671208,499,592,0.38,31490
"31491",1,66,20,180,5,-741671208,499,602,0.43,31491
"31492",1,11,32,176,6,-741671208,499,746,0.48,31492
"31493",1,79,14,92,2,-741671208,499,615,0.371,31493
"31494",1,60,12,167,5,-741671208,499,396,0.444,31494
"31495",1,26,36,142,3,-741671208,499,960,0.847,31495
"31496",1,77,11,133,5,-741671208,499,608,0.393,31496
"31497",1,52,33,92,5,-741671208,499,614,0.412,31497
"31498",1,57,29,151,5,-741671208,499,678,0.441,31498
"31499",1,26,26,168,6,-741671208,499,629,0.467,31499
"31500",1,47,13,93,3,-741671208,499,440,0.405,31500
"31501",1,35,34,93,5,-741671208,499,655,0.429,31501
"31502",1,83,12,112,3,-741671208,499,567,0.374,31502
"31503",1,89,34,128,2,-741671208,499,914,0.451,31503
"31504",1,86,18,112,6,-741671208,499,648,0.398,31504
"31505",1,75,38,117,2,-741671208,499,1180,0.475,31505
"31506",1,68,8,140,5,-741671208,499,487,0.407,31506
"31507",1,75,26,117,4,-741671208,499,822,0.391,31507
"31508",1,79,14,165,4,-741671208,499,659,0.425,31508
"31509",1,41,26,147,6,-741671208,499,728,0.423,31509
"31510",1,32,10,179,7,-741671208,499,134,0.507,31510
"31511",1,78,37,111,2,-741671208,499,1091,0.471,31511
"31512",1,58,22,106,4,-741671208,499,832,0.416,31512
"31513",1,90,27,177,7,-741671208,499,633,0.472,31513
"31514",1,51,17,152,6,-741671208,499,619,0.465,31514
"31515",1,69,24,135,6,-741671208,499,756,0.385,31515
"31516",1,56,30,96,4,-741671208,499,1004,0.392,31516
"31517",1,37,12,168,6,-741671208,499,727,0.649,31517
"31518",1,82,6,101,2,-741671208,499,624,0.381,31518
"31519",1,12,8,97,6,-741671208,499,481,0.667,31519
"31520",1,86,19,114,4,-741671208,499,716,0.381,31520
"31521",1,53,21,138,5,-741671208,499,541,0.42,31521
"31522",1,28,15,154,7,-741671208,499,113,0.504,31522
"31523",1,66,18,126,4,-741671208,499,991,0.42,31523
"31524",1,49,33,103,6,-741671208,499,762,0.424,31524
"31525",1,67,34,147,3,-741671208,499,971,0.561,31525
"31526",1,42,12,119,5,-741671208,499,413,0.429,31526
"31527",1,74,17,131,3,-741671208,499,549,0.395,31527
"31528",1,62,31,176,3,-741671208,499,784,0.631,31528
"31529",1,41,13,116,7,-741671208,499,321,0.433,31529
"31530",1,50,21,124,5,-741671208,499,499,0.425,31530
"31531",1,45,33,105,7,-741671208,499,566,0.458,31531
"31532",1,35,38,161,5,-741671208,499,871,0.504,31532
"31533",1,82,20,134,4,-741671208,499,819,0.374,31533
"31534",1,77,18,176,3,-741671208,499,408,0.488,31534
"31535",1,58,39,124,1,-741671208,499,1429,0.637,31535
"31536",1,17,24,137,1,-741671208,499,1688,0.774,31536
"31537",1,18,30,174,4,-741671208,499,2410,0.463,31537
"31538",1,44,36,169,2,-741671208,499,1947,0.544,31538
"31539",1,60,38,124,4,-741671208,499,1171,0.453,31539
"31540",1,32,18,144,3,-741671208,499,192,0.62,31540
"31541",1,41,24,97,3,-741671208,499,622,0.471,31541
"31542",1,74,12,125,5,-741671208,499,512,0.396,31542
"31543",1,45,15,93,4,-741671208,499,749,0.406,31543
"31544",1,71,27,175,5,-741671208,499,791,0.456,31544
"31545",1,76,36,130,6,-741671208,499,997,0.466,31545
"31546",1,29,38,161,5,-741671208,499,916,0.477,31546
"31547",1,64,19,92,1,-741671208,499,806,0.437,31547
"31548",1,10,29,116,5,-741671208,499,634,0.44,31548
"31549",1,89,14,180,4,-741671208,499,734,0.407,31549
"31550",1,50,5,159,5,-741671208,499,328,0.409,31550
"31551",1,69,33,113,4,-741671208,499,969,0.408,31551
"31552",1,53,17,152,5,-741671208,499,541,0.431,31552
"31553",1,44,25,141,3,-741671208,499,471,0.652,31553
"31554",1,59,31,147,7,-741671208,499,714,0.43,31554
"31555",1,16,30,105,6,-741671208,499,613,0.437,31555
"31556",1,68,20,99,2,-741671208,499,682,0.406,31556
"31557",1,39,9,130,6,-741671208,499,423,0.513,31557
"31558",1,83,19,105,1,-741671208,499,697,0.41,31558
"31559",1,50,19,152,2,-741671208,499,1077,0.603,31559
"31560",1,68,28,175,4,-741671208,499,1083,0.468,31560
"31561",1,35,6,107,7,-741671208,499,461,0.382,31561
"31562",1,10,16,121,5,-741671208,499,342,0.605,31562
"31563",1,14,35,156,2,-741671208,499,2672,0.606,31563
"31564",1,17,15,178,5,-741671208,499,225,0.662,31564
"31565",1,86,28,133,3,-741671208,499,747,0.407,31565
"31566",1,58,11,124,4,-741671208,499,657,0.429,31566
"31567",1,72,41,114,6,-741671208,499,939,0.46,31567
"31568",1,52,39,122,2,-741671208,499,1555,0.529,31568
"31569",1,53,21,162,3,-741671208,499,319,0.539,31569
"31570",1,51,22,164,5,-741671208,499,531,0.443,31570
"31571",1,57,29,119,5,-741671208,499,731,0.421,31571
"31572",1,67,22,98,6,-741671208,499,661,0.384,31572
"31573",1,41,17,171,6,-741671208,499,702,0.521,31573
"31574",1,75,21,114,4,-741671208,499,716,0.391,31574
"31575",1,82,6,156,6,-741671208,499,591,0.376,31575
"31576",1,35,5,147,2,-741671208,499,604,0.449,31576
"31577",1,73,15,101,1,-741671208,499,739,0.371,31577
"31578",1,83,17,164,2,-741671208,499,890,0.427,31578
"31579",1,69,36,157,5,-741671208,499,933,0.465,31579
"31580",1,78,32,179,1,-741671208,499,1434,0.609,31580
"31581",1,33,15,173,4,-741671208,499,1389,0.573,31581
"31582",1,70,15,129,7,-741671208,499,547,0.388,31582
"31583",1,51,13,99,4,-741671208,499,686,0.44,31583
"31584",1,33,28,180,1,-741671208,499,2200,0.845,31584
"31585",1,50,14,162,4,-741671208,499,1048,0.49,31585
"31586",1,54,28,113,7,-741671208,499,557,0.415,31586
"31587",1,23,6,99,4,-741671208,499,636,0.377,31587
"31588",1,16,13,95,4,-741671208,499,746,0.562,31588
"31589",1,65,34,101,2,-741671208,499,1037,0.473,31589
"31590",1,21,16,102,3,-741671208,499,302,0.474,31590
"31591",1,38,37,167,2,-741671208,499,2388,0.584,31591
"31592",1,13,11,125,4,-741671208,499,855,0.655,31592
"31593",1,46,32,110,1,-741671208,499,1287,0.654,31593
"31594",1,28,17,104,2,-741671208,499,943,0.621,31594
"31595",1,41,40,109,6,-741671208,499,898,0.433,31595
"31596",1,26,33,111,2,-741671208,499,1555,0.539,31596
"31597",1,64,21,177,2,-741671208,499,1197,0.555,31597
"31598",1,88,32,116,1,-741671208,499,921,0.485,31598
"31599",1,25,15,144,5,-741671208,499,302,0.533,31599
"31600",1,28,40,139,3,-741671208,499,1126,0.825,31600
"31601",1,81,28,97,6,-741671208,499,781,0.406,31601
"31602",1,52,34,149,6,-741671208,499,915,0.534,31602
"31603",1,32,17,137,7,-741671208,499,171,0.462,31603
"31604",1,60,11,94,4,-741671208,499,692,0.396,31604
"31605",1,54,19,117,3,-741671208,499,458,0.41,31605
"31606",1,89,6,160,5,-741671208,499,592,0.375,31606
"31607",1,43,13,150,7,-741671208,499,294,0.439,31607
"31608",1,88,24,114,6,-741671208,499,679,0.396,31608
"31609",1,64,23,150,7,-741671208,499,587,0.402,31609
"31610",1,68,25,93,2,-741671208,499,804,0.408,31610
"31611",1,56,18,116,2,-741671208,499,955,0.451,31611
"31612",1,35,39,132,5,-741671208,499,887,0.488,31612
"31613",1,73,11,129,5,-741671208,499,488,0.389,31613
"31614",1,78,20,114,2,-741671208,499,805,0.437,31614
"31615",1,41,32,93,4,-741671208,499,984,0.39,31615
"31616",1,53,34,164,5,-741671208,499,831,0.516,31616
"31617",1,40,31,164,1,-741671208,499,2074,0.809,31617
"31618",1,13,32,125,2,-741671208,499,1995,0.599,31618
"31619",1,24,18,129,5,-741671208,499,436,0.466,31619
"31620",1,55,21,150,2,-741671208,499,1166,0.538,31620
"31621",1,33,7,152,5,-741671208,499,291,0.409,31621
"31622",1,22,22,139,5,-741671208,499,476,0.513,31622
"31623",1,57,22,114,3,-741671208,499,534,0.459,31623
"31624",1,61,22,167,7,-741671208,499,460,0.454,31624
"31625",1,90,16,179,3,-741671208,499,593,0.396,31625
"31626",1,90,14,95,6,-741671208,499,594,0.35,31626
"31627",1,87,9,129,3,-741671208,499,459,0.401,31627
"31628",1,71,26,122,6,-741671208,499,645,0.442,31628
"31629",1,26,33,171,2,-741671208,499,2339,0.59,31629
"31630",1,21,16,148,2,-741671208,499,1252,0.736,31630
"31631",1,48,29,113,5,-741671208,499,692,0.419,31631
"31632",1,68,37,154,3,-741671208,499,1010,0.613,31632
"31633",1,51,34,96,4,-741671208,499,876,0.408,31633
"31634",1,52,41,141,2,-741671208,499,1848,0.556,31634
"31635",1,12,26,163,3,-741671208,499,220,0.886,31635
"31636",1,84,42,100,3,-741671208,499,878,0.493,31636
"31637",1,15,17,163,5,-741671208,499,277,0.646,31637
"31638",1,49,19,130,3,-741671208,499,441,0.458,31638
"31639",1,77,8,150,3,-741671208,499,480,0.39,31639
"31640",1,37,40,126,3,-741671208,499,1116,0.737,31640
"31641",1,54,37,111,6,-741671208,499,883,0.443,31641
"31642",1,83,15,167,6,-741671208,499,695,0.397,31642
"31643",1,32,34,132,7,-741671208,499,518,0.467,31643
"31644",1,26,16,143,6,-741671208,499,596,0.622,31644
"31645",1,40,31,127,4,-741671208,499,1194,0.421,31645
"31646",1,26,31,95,2,-741671208,499,1358,0.558,31646
"31647",1,59,18,174,4,-741671208,499,1283,0.402,31647
"31648",1,57,25,178,3,-741671208,499,423,0.598,31648
"31649",1,22,32,173,5,-741671208,499,786,0.455,31649
"31650",1,20,39,140,5,-741671208,499,743,0.474,31650
"31651",1,15,24,101,5,-741671208,499,513,0.48,31651
"31652",1,67,16,111,5,-741671208,499,581,0.403,31652
"31653",1,29,21,145,4,-741671208,499,1456,0.416,31653
"31654",1,21,10,133,3,-741671208,499,175,0.503,31654
"31655",1,73,14,96,3,-741671208,499,533,0.394,31655
"31656",1,27,36,104,5,-741671208,499,733,0.422,31656
"31657",1,30,8,93,2,-741671208,499,647,0.42,31657
"31658",1,62,27,125,6,-741671208,499,768,0.424,31658
"31659",1,27,19,93,7,-741671208,499,324,0.444,31659
"31660",1,26,27,173,4,-741671208,499,2011,0.396,31660
"31661",1,78,9,132,4,-741671208,499,607,0.407,31661
"31662",1,13,38,141,2,-741671208,499,2512,0.597,31662
"31663",1,86,17,121,3,-741671208,499,819,0.41,31663
"31664",1,81,15,172,5,-741671208,499,565,0.434,31664
"31665",1,26,36,172,1,-741671208,499,2702,0.903,31665
"31666",1,55,22,93,4,-741671208,499,892,0.392,31666
"31667",1,69,22,93,3,-741671208,499,599,0.412,31667
"31668",1,22,34,107,5,-741671208,499,709,0.433,31668
"31669",1,37,34,170,6,-741671208,499,843,0.501,31669
"31670",1,84,14,170,3,-741671208,499,538,0.435,31670
"31671",1,28,7,92,2,-741671208,499,641,0.385,31671
"31672",1,28,24,163,4,-741671208,499,1760,0.377,31672
"31673",1,70,10,165,1,-741671208,499,641,0.401,31673
"31674",1,84,16,179,2,-741671208,499,817,0.472,31674
"31675",1,65,41,138,6,-741671208,499,1086,0.476,31675
"31676",1,45,38,136,3,-741671208,499,1045,0.686,31676
"31677",1,23,16,109,4,-741671208,499,928,0.526,31677
"31678",1,50,11,166,4,-741671208,499,893,0.484,31678
"31679",1,15,19,175,3,-741671208,499,55,0.8,31679
"31680",1,45,30,114,6,-741671208,499,614,0.409,31680
"31681",1,76,27,163,6,-741671208,499,733,0.43,31681
"31682",1,88,37,142,2,-741671208,499,1114,0.489,31682
"31683",1,55,6,93,3,-741671208,499,446,0.401,31683
"31684",1,33,12,170,2,-741671208,499,981,0.66,31684
"31685",1,13,40,136,6,-741671208,499,976,0.515,31685
"31686",1,58,21,144,7,-741671208,499,406,0.431,31686
